version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-25-042-C-C-000,09-25-012-R-R-000,Cm. Pla-d'Urgell,"10,00","16,67",OTROS,"Edicto de 24/12/2002, BOP nº 61 de 17/05/2003",24/12/2002
2019/01 situacion a  01/01/2019,09-25-042-C-C-000,09-25-113-A-A-000,Ivars d'Urgell,"2,00","8,33",OTROS,"Edicto de 24/12/2002, BOP nº 61 de 17/05/2003",24/12/2002
2019/01 situacion a  01/01/2019,09-25-042-C-C-000,09-25-252-A-A-000,Vila-Sana,"2,00","8,33",OTROS,"Edicto de 24/12/2002, BOP nº 61 de 17/05/2003",24/12/2002
2019/01 situacion a  01/01/2019,09-00-072-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,const. de 10/03/2010 (AC GOV/222/2009; DOGC 5545),10/03/2010
2019/01 situacion a  01/01/2019,09-00-072-C-C-000,09-17-118-A-A-000,Palamós,"50,00","50,00",ACTA,const. de 10/03/2010 (AC GOV/222/2009; DOGC 5545),10/03/2010
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,00-00-000-F-F-009,"Confederaciones, Federaciones o Uniones (Federació Provincial d'Hosteleria de Bcn)","0,00","25,00",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos (Fundació Joan Gaspart Bonet),"0,00","8,33",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","8,33",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"0,00","33,35",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,09-08-019-A-A-000,Barcelona,"0,00","8,33",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,09-08-171-H-H-000,Fundación Bosch i Gimpera,"0,00","8,33",ACTA,de constitución de 11/12/1990,11/12/1990
2019/01 situacion a  01/01/2019,09-00-033-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"51,00","51,00",CONVENIO,s/ Acuerdo CPT 88/2006 (DOGC 8-9-2006),12/09/2006
2019/01 situacion a  01/01/2019,09-00-033-C-C-000,09-08-301-A-A-000,Viladecans,"49,00","49,00",CONVENIO,s/ Acuerdo CPT 88/2006 (DOGC 8-9-2006),12/09/2006
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,00-00-000-F-F-000,Privado,"36,36","36,36",ACUERDO,Decreto 208/1991 de 30/07; DOGC 1509 de 23/10/1991,23/10/1991
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"27,28","27,28",ACUERDO,Decreto 208/1991 de 30/07; DOGC 1509 de 23/10/1991,23/10/1991
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,09-00-000-B-W-003,Universitat de Girona,"9,09","9,09",ACUERDO,Jun Gral 13/05/02 (Dc 16/2003 DOGC 3806 -23/01/03),24/01/2003
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,09-17-044-A-A-000,Cassà de la Selva,"9,09","9,09",ACUERDO,Jun Gral 13/05/02 (Dc 16/2003 DOGC 3806 -23/01/03),24/01/2003
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,09-17-117-A-A-000,Palafrugell,"9,09","9,09",ACUERDO,Jun Gral 13/05/02 (Dc 16/2003 DOGC 3806 -23/01/03),24/01/2003
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,09-17-160-A-A-000,Sant Feliu de Guíxols,"9,09","9,09",ACUERDO,Jun Gral 13/05/02 (Dc 16/2003 DOGC 3806 -23/01/03),24/01/2003
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,00-00-000-F-F-002,Agrupaciones/Asociaciones,"11,11","13,33",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,00-00-000-F-F-003,Empresas y Sociedades Mercantiles,"11,11","13,33",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,00-00-000-F-F-009,"Confederaciones, Federaciones o Uniones","11,11","13,33",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"40,00","33,34",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"13,34","13,34",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,09-08-279-A-A-000,Terrassa,"13,33","13,33",CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,14/12/1993
2019/01 situacion a  01/01/2019,09-00-024-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",CONVENIO,AC.GOV/10/2010 de 26 enero (DOGC 5555; 28/01/2010),28/01/2010
2019/01 situacion a  01/01/2019,09-00-024-C-C-000,09-08-019-A-A-000,Barcelona,"40,00","40,00",CONVENIO,AC.GOV/10/2010 de 26 enero (DOGC 5555; 28/01/2010),28/01/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-00-000-B-U-010,Institut de Diagnòstic per la Imatge,"0,85","0,85",ESCRITURA,nº2145 de 14/05/2015 (RM 25/11/2015),25/11/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-00-000-B-U-020,Banc de Sang i de Teixits,"2,54","2,54",ESCRITURA,nº4301 de 20/11/2001 (RM 22/07/2002),22/07/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-00-000-B-U-041,Institut Català de la Salut (ICS),"92,37","92,37",ESCRITURA,nº4301 de 20/11/2001 (RM 22/07/2002),22/07/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-00-069-C-C-000,Hospital Clínic de Barcelona (HCB),"2,54","2,54",CONVENIO,regulador de la constitución de 22/07/2015,22/07/2015
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-08-216-C-C-000,Consorci de Castelldefels Agents de Salut (CASAP),"0,85","0,85",ESCRITURA,nº 831 de 10/03/2008 (RM 04/05/2009),04/05/2009
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,09-17-044-C-C-000,Agrupació Europea de Cooperació Territorial Hospital de la Cerdanya,"0,85","0,85",ESCRITURA,nº2145 de 14/05/2015 (RM 25/11/2015),25/11/2015
2019/01 situacion a  01/01/2019,09-08-201-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",DECRETO,de 13/03/1987; DOGC 841 de 20/05/1987,20/05/1987
2019/01 situacion a  01/01/2019,09-08-201-C-C-000,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"50,00","50,00",DECRETO,de 13/03/1987; DOGC 841 de 20/05/1987,20/05/1987
2019/01 situacion a  01/01/2019,09-08-191-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"50,00","50,00",CONVENIO,PTO/3843/2003 de 04/12; DOGC 4033 de 18/12/2003,18/12/2003
2019/01 situacion a  01/01/2019,09-08-191-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,PTO/3843/2003 de 04/12; DOGC 4033 de 18/12/2003,18/12/2003
2019/01 situacion a  01/01/2019,09-08-094-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"99,80","60,00",CONVENIO,Acuerdo GOV de 08/07/1998; DOGC 2723 de 14/09/1998,08/07/1998
2019/01 situacion a  01/01/2019,09-08-094-C-C-000,09-08-008-R-R-000,Cm. Maresme,"0,00","10,00",CONVENIO,Acuerdo GOV de 08/07/1998; DOGC 2723 de 14/09/1998,08/07/1998
2019/01 situacion a  01/01/2019,09-08-094-C-C-000,09-08-121-A-A-000,Mataró,"0,20","30,00",CONVENIO,Acuerdo GOV de 08/07/1998; DOGC 2723 de 14/09/1998,08/07/1998
2019/01 situacion a  01/01/2019,09-08-202-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"82,68","50,00",DECRETO,207/1985 de 15/07; DOGC 573 de 09/08/1985,09/08/1985
2019/01 situacion a  01/01/2019,09-08-202-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"17,32","50,00",DECRETO,207/1985 de 15/07; DOGC 573 de 09/08/1985,09/08/1985
2019/01 situacion a  01/01/2019,09-00-000-B-P-070,09-08-015-C-C-000,Consorci Corporació Sanitària Parc Taulí de Sabadell,"100,00","100,00",ESCRITURA,nº6811 de 29/12/1998 (RM 08/11/1999),08/11/1999
2019/01 situacion a  01/01/2019,09-00-000-B-P-077,09-00-000-B-P-017,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)","100,00","100,00",ESCRITURA,nº2394 de 24/10/1989 (RM 26/03/1990),26/03/1990
2019/01 situacion a  01/01/2019,09-00-087-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Capçanes,Colldejou,Torre de Fontaubella,Marçà,...)","85,71","85,71",ACUERDO,"CPT/197/2006,de 21 de noviembre (DOGC 01/12/2006)",01/12/2006
2019/01 situacion a  01/01/2019,09-00-087-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"14,29","14,29",ACUERDO,"CPT/197/2006,de 21 de noviembre (DOGC 01/12/2006)",01/12/2006
2019/01 situacion a  01/01/2019,09-08-134-C-C-000,00-00-000-S-S-000,Estado,"40,00","37,50",CONVENIO,Conv colab. de 15/11/2001; DOGC 3526 de 03/12/2001,15/11/2001
2019/01 situacion a  01/01/2019,09-08-134-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"40,00","37,50",CONVENIO,Conv colab. de 15/11/2001; DOGC 3526 de 03/12/2001,15/11/2001
2019/01 situacion a  01/01/2019,09-08-134-C-C-000,09-08-019-A-A-000,Barcelona,"20,00","25,00",CONVENIO,Conv colab. de 15/11/2001; DOGC 3526 de 03/12/2001,15/11/2001
2019/01 situacion a  01/01/2019,09-00-052-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. de 18/10/2007 (AC GOV 78/2007;DOGC 4896),18/10/2007
2019/01 situacion a  01/01/2019,09-00-052-C-C-000,09-08-144-A-A-000,Olvan,"50,00","50,00",ACTA,de const. de 18/10/2007 (AC GOV 78/2007;DOGC 4896),18/10/2007
2019/01 situacion a  01/01/2019,09-00-000-B-P-086,09-00-000-B-W-005,Universitat Politècnica de Catalunya,"99,91","99,91",ESCRITURA,nº226 de 22/01/2001 (RM 16/03/2001),16/03/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-086,09-08-004-R-R-000,Cm. Baix Llobregat,"0,09","0,09",ESCRITURA,nº 2731 de 26/07/2001,26/07/2001
2019/01 situacion a  01/01/2019,09-08-003-C-C-000,00-00-000-F-F-000,Privado,"0,00","45,46",ESTATUTOS,Ac.Patronat de 11/12/2001; DOGC 3658 de 17/06/2002,01/01/2002
2019/01 situacion a  01/01/2019,09-08-003-C-C-000,00-00-000-S-S-000,Estado,"27,50","18,18",ESTATUTOS,Ac.Patronat de 11/12/2001; DOGC 3658 de 17/06/2002,01/01/2002
2019/01 situacion a  01/01/2019,09-08-003-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"45,00","18,18",ESCRITURA,nº 716 de 08/04/1983,08/04/1983
2019/01 situacion a  01/01/2019,09-08-003-C-C-000,09-08-019-A-A-000,Barcelona,"27,50","18,18",ESCRITURA,nº 716 de 08/04/1983,08/04/1983
2019/01 situacion a  01/01/2019,09-00-056-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","16,67",ACUERDO,04/05/2007;BOP Girona 17/05/2007,17/05/2007
2019/01 situacion a  01/01/2019,09-00-056-C-C-000,09-17-000-D-D-000,Diputación Prov. de Girona,"0,00","16,67",ACUERDO,04/05/2007;BOP Girona 17/05/2007,17/05/2007
2019/01 situacion a  01/01/2019,09-00-056-C-C-000,09-17-015-A-A-000,Banyoles,"0,00","33,33",ACUERDO,04/05/2007;BOP Girona 17/05/2007,17/05/2007
2019/01 situacion a  01/01/2019,09-00-056-C-C-000,09-17-137-A-A-000,Porqueres,"0,00","33,33",ACUERDO,04/05/2007;BOP Girona 17/05/2007,17/05/2007
2019/01 situacion a  01/01/2019,09-08-104-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (AMTU - ATM),"24,00","30,56",CONVENIO,de 18/11/2002,18/11/2002
2019/01 situacion a  01/01/2019,09-08-104-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"51,00","50,00",CONVENIO,4de 19/03/1997; DOGC 2338 de 25/02/1997,19/03/1997
2019/01 situacion a  01/01/2019,09-08-104-C-C-000,09-08-019-A-A-000,Barcelona,"25,00","19,44",CONVENIO,de 19/03/1997; DOGC 2338 de 25/02/1997,19/03/1997
2019/01 situacion a  01/01/2019,09-00-074-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,const. de 12/03/2010 (AC GOV 218/2009; DOGC 5545),12/03/2010
2019/01 situacion a  01/01/2019,09-00-074-C-C-000,09-08-051-A-A-000,Castellar del Vallès,"50,00","50,00",ACTA,const. de 12/03/2010 (AC GOV 218/2009; DOGC 5545),12/03/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-120,00-00-000-F-F-000,"Privado (Comsa Rail Transport, S.A.U.)","49,00","49,00",ESCRITURA,nº1194 de 06/09/2010,06/09/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-120,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),"51,00","51,00",ESCRITURA,nº1194 de 6/9/2010,06/09/2010
2019/01 situacion a  01/01/2019,09-08-127-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (Aj.LLoret de Mar i Aj.Calella),"28,57","28,57",CONVENIO,de 24/07/2001;DOGC nº 3477 de 20/09/2001,24/07/2001
2019/01 situacion a  01/01/2019,09-08-127-C-C-000,00-00-000-F-F-011,Fundaciones/Patronatos (OAL Hospital Sant Jaume de Calella),"14,29","14,29",CONVENIO,de 24/07/2001; DOGC nº 3477 de 20/09/2001,24/07/2001
2019/01 situacion a  01/01/2019,09-08-127-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"57,14","57,14",ACUERDO,28/01/2013 (DOCG nº6319 de 20/02/2013),28/01/2013
2019/01 situacion a  01/01/2019,09-00-000-B-P-017,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","100,00",ESCRITURA,nº 451 de 13/03/2009 (RM 08/05/2009),08/05/2009
2019/01 situacion a  01/01/2019,09-00-000-B-P-112,09-00-000-B-U-024,Institut Català de Finances (ICF),"100,00","100,00",ESCRITURA,nº1452 de 12/12/2008 (RM 18/02/2009),18/02/2009
2019/01 situacion a  01/01/2019,09-00-000-B-P-138,09-00-000-B-P-131,"CIMNE Tecnologia, SA","100,00","100,00",ESCRITURA,de const. nº317 de 28/02/2012 (RM 29/03/2012),29/03/2012
2019/01 situacion a  01/01/2019,09-00-078-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",CONVENIO,de colaboración de 19/08/2008 (DOGC 5340-17/03/09),19/08/2008
2019/01 situacion a  01/01/2019,09-00-078-C-C-000,09-08-200-A-A-000,Sant Boi de Llobregat,"2,00","2,00",CONVENIO,de colaboración de 19/08/2008 (DOGC 5340-17/03/09),19/08/2008
2019/01 situacion a  01/01/2019,09-00-078-C-C-000,09-08-244-A-A-000,Santa Coloma de Cervelló,"48,00","48,00",CONVENIO,de colaboración de 19/08/2008 (DOGC 5340-17/03/09),19/08/2008
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,00-00-000-F-F-001,Particulares,"30,51","25,00",ACTA,fundacional 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"7,63","12,50",ACTA,fundacional 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"0,00","12,50",ACTA,fundacional de 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,09-25-000-D-V-001,Inst. d'Estudis Ilerdencs,"16,95","12,50",OTROS,Convenio 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,09-25-006-R-R-000,Cm. Segarra,"8,47","12,50",ACTA,fundacional 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,09-25-110-A-A-000,Guissona,"36,44","25,00",ACTA,fundacional 14/12/1995,14/12/1995
2019/01 situacion a  01/01/2019,09-00-099-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 17/03/2010 (AG 214/2009;DOGC 5545),17/03/2010
2019/01 situacion a  01/01/2019,09-00-099-C-C-000,09-43-014-A-A-000,Amposta,"50,00","50,00",ACTA,constitución de 17/03/2010 (AG 214/2009;DOGC 5545),17/03/2010
2019/01 situacion a  01/01/2019,09-08-015-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"66,67","66,67",ESCRITURA,nº4918 const.de 31/12/1986(Decret 341/86;DOGC 780),31/12/1986
2019/01 situacion a  01/01/2019,09-08-015-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"11,11","11,11",ESCRITURA,nº4918 const.de 31/12/1986(Decret 341/86;DOGC 780),31/12/1986
2019/01 situacion a  01/01/2019,09-08-015-C-C-000,09-08-187-A-A-000,Sabadell,"22,22","22,22",ESCRITURA,nº4918 const.de 31/12/1986(Decret 341/86;DOGC 780),31/12/1986
2019/01 situacion a  01/01/2019,09-00-000-B-P-010,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"100,00","100,00",ESCRITURA,nº2927 de 20/07/1990 (RM 15/09/1990),15/09/1990
2019/01 situacion a  01/01/2019,09-08-001-X-P-001,09-08-095-C-C-000,"C.Organitzador Fórum Universal Cultures de Barcelona 2004, en liquidaciò","100,00","100,00",ESCRITURA,de constitución de 27/05/1999 (RM 29/06/1999),29/06/1999
2019/01 situacion a  01/01/2019,09-00-050-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",CONVENIO,Acuerdo GOV/92/2010 de 4 de mayo; DOGC 25/05/2010,25/05/2010
2019/01 situacion a  01/01/2019,09-00-050-C-C-000,09-25-217-A-A-000,Tàrrega,"50,00","50,00",CONVENIO,Acuerdo GOV/92/2010 de 4 de mayo; DOGC 25/05/2010,25/05/2010
2019/01 situacion a  01/01/2019,09-08-184-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",CONVENIO,Decreto 279/1994 de 04/11; DOGC 1971 de 11/11/1994,12/11/1994
2019/01 situacion a  01/01/2019,09-08-184-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"50,00","50,00",CONVENIO,Decreto 279/1994 de 04/11; DOGC 1971 de 11/11/1994,12/11/1994
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"38,00","37,50",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"13,00","12,50",ACUERDO,"ACORD GOV/137/2016,18/10/16;DOGC 7230,20/10/2016",18/10/2016
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-108-A-A-000,Lliçà de Vall,"1,13","4,17",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-124-A-A-000,Mollet del Vallès,"19,71","16,66",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-125-A-A-000,Montcada i Reixac,"1,36","4,17",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-156-A-A-000,Palau-solità i Plegamans,"7,86","8,33",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-159-A-A-000,Parets del Vallès,"2,25","4,17",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-018-C-C-000,09-08-260-A-A-000,Santa Perpètua de Mogoda,"16,69","12,50",ACUERDO,"ACORD CPT/170/2006, 24/10/06; DOGC 4761, 15/11/06",24/10/2006
2019/01 situacion a  01/01/2019,09-00-083-C-C-000,00-00-000-E-E-001,"Otras entidades de caracter local (Ayuntamiento Castelldefels,Gavá, etc.)","30,72","53,84",ACUERDO,"ACORD CPT/87/2006,29/08/2006;DOGC 4715,08/09/06",29/08/2006
2019/01 situacion a  01/01/2019,09-00-083-C-C-000,00-00-000-F-F-000,Privado (Unió de Pagesos),"0,00","11,54",ACUERDO,"ACORD CPT/87/2006,29/08/2006;DOGC 4715,08/09/06",29/08/2006
2019/01 situacion a  01/01/2019,09-00-083-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,54","11,54",ACUERDO,"ACORD CPT/87/2006,29/08/2006;DOGC 4715,08/09/06",29/08/2006
2019/01 situacion a  01/01/2019,09-00-083-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"67,15","11,54",ACUERDO,"ACORD CPT/87/2006,29/08/2006;DOGC 4715,08/09/06",29/08/2006
2019/01 situacion a  01/01/2019,09-00-083-C-C-000,09-08-004-R-R-000,Cm. Baix Llobregat,"1,59","11,54",ACUERDO,"ACORD CPT/87/2006,29/08/2006;DOGC 4715,08/09/06",29/08/2006
2019/01 situacion a  01/01/2019,09-17-007-C-C-000,09-00-000-B-U-016,Agència de Residus de Catalunya (ARC),"50,00","50,00",DECRETO,"Decreto 148/1994 de 19/04, DOGC nº 1916 de 04/07",05/07/1994
2019/01 situacion a  01/01/2019,09-17-007-C-C-000,09-17-017-M-M-000,Mc. Conca del Ridaura,"50,00","50,00",DECRETO,"Decreto 148/1994 de 19/04, DOGC nº 1916 de 04/07",05/07/1994
2019/01 situacion a  01/01/2019,09-08-232-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,de const. 14/05/2010 (AC GOV 219/2009; DOGC 5545),14/05/2010
2019/01 situacion a  01/01/2019,09-08-232-C-C-000,09-08-077-A-A-000,Esplugues de Llobregat,"50,00","50,00",ACTA,de const. 14/05/2010 (AC GOV 219/2009; DOGC 5545),14/05/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-066,00-00-000-S-S-000,Estado,"50,00","50,00",ESCRITURA,de constitución nº1875 de 27/06/2003 (RM 02/02/04),02/02/2004
2019/01 situacion a  01/01/2019,09-00-000-X-P-066,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"25,00","25,00",ESCRITURA,de constitución nº1875 de 27/06/2003 (RM 02/02/04),02/02/2004
2019/01 situacion a  01/01/2019,09-00-000-X-P-066,09-08-019-A-A-000,Barcelona,"25,00","25,00",ESCRITURA,de constitución nº1875 de 27/06/2003 (RM 02/02/04),02/02/2004
2019/01 situacion a  01/01/2019,09-08-125-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local (C.Sanitari del Garraf (antes Hosp.Res.Sant Camil)),"14,29","14,29",DECRETO,"193/2001, 10 julio (DOGC 3436; 23/07/2001)",24/07/2001
2019/01 situacion a  01/01/2019,09-08-125-C-C-000,09-00-000-B-U-041,Institut Català de la Salut (ICS),"28,57","28,57",CONVENIO,"Decret 293/1992, de 24/11; DOGC 1688 de 30/12/1992",30/12/1992
2019/01 situacion a  01/01/2019,09-08-125-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"28,57","28,57",ACUERDO,Cons de Gov de 27/12/2000; DOGC 3436 23/07/2001,24/07/2001
2019/01 situacion a  01/01/2019,09-08-125-C-C-000,09-08-060-C-C-000,Consorci Sanitari de l'Alt Penedès,"14,28","14,28",ACUERDO,Cons de Gov de 27/12/2000; DOGC 3436 23/07/2001,24/07/2001
2019/01 situacion a  01/01/2019,09-08-125-C-C-000,09-08-117-C-C-000,Consorci Sanitari de l'Anoia,"14,29","14,29",DECRETO,"193/2001, 10 julio (DOGC 3436; 23/07/2001)",24/07/2001
2019/01 situacion a  01/01/2019,09-08-185-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",ACTA,constitución de 01/02/1995 (AG 226/94; DOGC 1950),01/02/1995
2019/01 situacion a  01/01/2019,09-08-185-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"50,00","50,00",ACTA,constitución de 01/02/1995 (AG 226/94; DOGC 1950),01/02/1995
2019/01 situacion a  01/01/2019,09-08-182-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal (Consejo Superior de Investigaciones Científicas),"25,00","25,00",ACUERDO,ACORD GOV/128/2015 (DOGC 6929; 06/08/2015),06/08/2015
2019/01 situacion a  01/01/2019,09-08-182-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"25,00","25,00",CONVENIO,Decreto 239/1996 de 05/07; DOGC 2228 de 10/07/1996,11/07/1996
2019/01 situacion a  01/01/2019,09-08-182-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"25,00","25,00",CONVENIO,Decreto 239/1996 de 05/07; DOGC 2228 de 10/07/1996,11/07/1996
2019/01 situacion a  01/01/2019,09-08-182-C-C-000,09-00-069-C-C-000,Hospital Clínic de Barcelona (HCB),"25,00","25,00",CONVENIO,regulador de la constitución del 22/07/2015,22/07/2015
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,00-00-000-E-E-000,"Otras entidades de caracter estatal (Ministerio de Educación, Cultura y Deporte)","0,00","18,19",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-00-000-B-W-004,Universitat de Lleida,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-000-D-D-000,Diputación Prov. de Lleida,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
2019/01 situacion a  01/01/2019,09-25-005-C-C-000,09-25-005-R-R-000,Cm. Pallars Sobirà,"0,00","9,09",OTROS,"Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994
