version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,Cataluña,09-00-056-C-C-000,CONSORCIOS,,Consorci de L´Estany,P1700051D,0,Preservar y el patrimonio natural y cultural e impulsar las funciones económicas y sociales propias del Área de Interés Natural del Lago de Banyoles.,Público,Limitativo,Si - EELL                          ,ACUERDO de 4 de mayo de 2007; BOP Girona 17/05/2007,17/05/2007, ,Plaça dels Estudis 2,Banyoles,,Girona,972576495,,www.consorcidelestany.org,consorci@consorcidelestany.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-104-C-C-000,CONSORCIOS,,"Autoritat del Transport Metropolità, Consorci per a la coordinació del sistema metropolità de transport públic de l'àrea de Barcelona (ATM)",P5890049I,0,Articular la cooperación entre les adm.púb.titulares de los servicios y las infraestructuras del trannsport público colectivo del área de Barcelona.,Público,Limitativo,Si - CCAA                          ,CONVENIO de 19/03/1997; DOGC 2338 de 25/02/1997,19/03/1997, ,Carrer Muntaner 315-321,Barcelona,08021,BARCELONA,933620020,933620022,www.atm.cat,atm@atm.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-W-002,UNIVERSIDADES,,Universitat de Barcelona,Q0818001J,0,Servicio Público de educación superior universitaria,Público,Limitativo,Si - CCAA                          ,"REAL DECRETO 305/1985, 6-02 (BOE 62, 13-3-1985)",01/02/1985, ,Carrer Granvia de les Corts Catalanes 585,Barcelona,08007,Barcelona,934021712,934035404,www.ub.edu,rectorat@ub.edu
2019/01 situacion a  01/01/2019,Cataluña,09-00-074-C-C-000,CONSORCIOS,,"Consorci urbanístic per al desenvolupament de les àrees residencials estratègiques Nou Eixample i Turuguet,del terme municipal de Castellar del Vallès",,0,"El desarrollo y ejecución urbanísticos de las áreas residenciales estratégicas Nou Eixample y Turuguet , del término municipal de Castellar.",Público,Estimativo,Si - EELL                          ,ACTA const. de 12/03/2010 (AC GOV 218/2009; DOGC 5545),12/03/2010, ,Passeig Tolrà 1,Castellar del Vallès,08211,Barcelona,937144040,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-120,SOCIEDADES MERCANTILES,C. Autónoma,"Cargometro Rail Transport, S.A.",A65089591,"61.000,00",Prestación servicios transporte mercancias por ferrocarril u otro modo terrestre.,Privado,Estimativo,No -                               ,ESCRITURA de compraventa acciones nº1194 de 06/09/2010,06/09/2010, ,Calle Viriato 47,Barcelona,08014,Barcelona,933662100,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-127-C-C-000,CONSORCIOS,,Consorci Corporació de Salut del Maresme i la Selva,G62743125,0,"Ejecución de actividades asistenciales (sanitarias y sociales),preventivas,rehabilitadoras,docentes y de investigación en Maresme y la Selva.",Público,Estimativo,Si - CCAA                          ,CONVENIO de 24/07/2001; DOGC nº 3477 de 20/09/2001,24/07/2001, ,Carrer Sant Jaume 209-217,Calella,08370,Barcelona,937661562,937660676,www.salutms.cat,salut@salutms.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-077,ENTES PÚBLICOS,,Ens d'Abastament d'Aigua Ter-Llobregat,Q0802216B,0,Prestar el serv. público de interés y competencia de la Gen. de producció y sum. de agua potable para abastecer la población por medio de instal.,Público,Estimativo,Pendiente -                               ,"DECRETO - LEY 4/2018, de 17 de julio (DOGC 7667;19/07/2018)",20/07/2018, ,Calle Sant Martí de l'Erm 30,Sant Joan Despí,08970,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-047,ENTES PÚBLICOS,,Consell Nacional de la Joventut de Catalunya,G08678831,0,,Público,Estimativo,Si - CCAA                          ,"LEY 14/1985, de 28/06; DOGC 557 de 03/07",23/07/1985, ,Plaça Cardona 1-2,Barcelona,08006,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-018-H-H-000,FUNDACIONES,,Fundació Parc de Recerca UAB,G64513450,0,Impulsar la mejora de la transferencia de conocimientos y de tecnología entre la universidad y la empresa.,Privado,Estimativo,Pendiente -                               ,ESCRITURA const. nº840 de 28/02/2007 (RF nº2368 30/10/2007),30/10/2007, ,Avenida Can Domènech (Campus UAB) ,Bellaterra (Cerdanyola del Vallès),08193,Barcelona,935868891,935812841,http://www.uab.cat,parc.recerca@uab.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-017,SOCIEDADES MERCANTILES,C. Autónoma,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)",A58047408,"22.775.000,00","Crear empresas y grupos de empresas, participación y gestión de su administración, etc.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº469 de 24/07/1985 (RM 26/02/1986),26/02/1986, ,Passeig de Gràcia 129,Barcelona,08008,BARCELONA,932386487,,http://www.gencat.cat/avancsa,avancsa@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-112,SOCIEDADES MERCANTILES,C. Autónoma,"Instruments Financers per a Empreses Innovadores, S.L.",B65007494,"50.000.000,00",Posesión y gestión de participaciones financieras en fondos de sociedades i fondos de garantía i concesión de financiamento.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1452 de 12/12/2008 (RM 18/02/2009),18/02/2009, ,"Carrer Gran Via de les corts catalanes, a planta 635",Barcelona,08010,Barcelona,933428410,,http://ifem.icf.cat,infoifem@icf.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-030-H-H-000,FUNDACIONES,,Fúndació Autònoma Solidària,G61884359,0,Contribuir a satisfacer las necesidades educativas especiales y la integración de colectivos que no tienen garantizada la igualdad de oport. de acceso,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº207 de 20/01/1999 (RF 11/02/2000),11/02/2000, ,Carrer Edifici A - Campus de la UAB ,Cerdanyola del Valles,08193,Barcelona,935812485,935812000,,fas.secretaria@uab.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-138,SOCIEDADES MERCANTILES,C. Autónoma,"Tecnologías Avanzadas para el Ocio, S.L.U.",B65748303,"3.000,00","Desarrollo, comercialización de tecnología, la prestación de servicios y consultoría, para los sectores del ocio y del turismo.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de const. nº317 de 28/02/2012 (RM 29/03/2012),29/03/2012, ,"Calle Gran Capitán. Edificio Nexus (1ªpl,despacho 103) 2-4",Barcelona,08034,Barcelona,934010950,,http://www.beaching.com/,info@beaching.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-078-C-C-000,CONSORCIOS,,Consorci Urbanístic per al Desenvolupament del Sector PPr Entorn de la Colònia Güell,Q0802225C,0,Llevar a cabo el desarrollo y ejecución urbanístico del sector de suelo urbanizable residencial PPr Entorno de la Colonia Güell,Público,Estimativo,Pendiente -                               ,CONVENIO de colaboración de 19/08/2008 (DOGC 5340-17/03/09),19/08/2008, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-25-014-C-C-000,CONSORCIOS,,Patronat d'Arqueologia de Guissona,P7521001C,"0,00",Gestión del patrimonio arqueológico de Guissona. Gestión del Parc Arqueológic de la ciudad romana de Iesso.,Público,Estimativo,Si - EELL                          ,ACTA fundacional de 14/12/1995,14/12/1995, ,Plaça Bisbe Benlloch 1,Guissona,25210,Lleida,973550005,973550687,,patronat@guissona.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-099-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Eixample les Tosses del terme municipal d'Amposta,,0,"Desarrollo y ejecución urbanísticos del area residencial estratégica Eixample les Tosses, del término municipal de Amposta.",Público,Estimativo,Pendiente -                               ,ACUERDO   constitución de 17/03/2010 (AG 214/2009;DOGC 5545), 17/03/2010, ,Plaça de l'Ajuntament 1,Amposta,43870,Tarragona,977700057,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-177-H-H-000,FUNDACIONES,,"Fundació Privada I2CAT, Internet i Innovació Digital a Catalunya",G63262570,0,Contribuir mediante el perfeccionamiento tecnológico y la innovación a mejorar la competitividad de las empresas y el desarrollo tecnológico de Catalu,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1809 de 22/09/2003 (RF 14/10/2003),14/10/2003, ,"Carrer Gran Capità, Ed Nexus I, 2a planta Despatx 203 2-4",Barcelona,08034,Barcelona,935532510,935532520,www.i2cat.net,fundacio@i2cat.net
2019/01 situacion a  01/01/2019,Cataluña,09-08-015-C-C-000,CONSORCIOS,,Consorci Corporació Sanitària Parc Taulí de Sabadell,Q5850005I,0,"Actividades sanitarias, sociosanitarias y sociales al servicio de los ciudadanos, así como docente, de investigación e innovación sanitaria.",Público,Estimativo,Si - CCAA                          ,ESCRITURA nº4918 const.de 31/12/1986(Decret 341/86;DOGC 780),31/12/1986, ,Sector Parc Taulí 1,SABADELL,08208,BARCELONA,937231010,937160646,www.tauli.cat,direcciogeneral@tauli.cat / presidencia@tauli.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-010,SOCIEDADES MERCANTILES,C. Autónoma,"Infraestructures de la Generalitat de Catalunya, S.A.U.",A59377135,"921.358.542,50","Proyectar, construir, conservar, mantener, modernizar y explotar toda clase de infraestructuras y edificios que la Generalitat de Catalunya promueva",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2927 de 20/07/1990 (RM 15/09/1990),15/09/1990, ,Carrer Dels Vergós 36-42,Barcelona,08017,Barcelona,934444444,934195417,www.infraestructures.cat,info@infraestructures.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-013-H-H-000,FUNDACIONES,,Fundació Privada Institut de Bioenginyeria de Catalunya (IBEC),G64045719,0,,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 3451 de 29/12/2005 (RF 21/11/2006),21/11/2006, ,Calle Josep Samitier (Edifici Modular Parc C) ,Barcelona,08028,Barcelona,934011612,934016706,http://www.ibecbarcelona.eu,ariera@ibec.pcb.ub.es
2019/01 situacion a  01/01/2019,Cataluña,09-08-001-X-P-001,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Fórum Universal de las Culturas Barcelona 2004, S.A.",A61996013,"60.101,21","Realización de actividades, proyectos y obras relacionadas con la preparación, ejecución y aprovechamiento del Fórum Universal de las Culturas 2004",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 27/05/1999 (RM 29/06/1999),29/06/1999, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-166-H-H-000,FUNDACIONES,,Fundació Institut Català de Paleontologia Miquel Crusafont (ICP Miquel Crusafont),G64361322,0,Promover la investigación internacional y conservación del patrimonio paleontológico,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 3214 de 22/11/2006 (RF 22/01/2008),22/01/2008, ,"Calle Edifici ICP, campus de la UAB s/n",Bellaterra,08193,Barcelona,935868337,,www.icp.cat,icp@icp.cat       enric.menendez@icp.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-045-H-H-000,FUNDACIONES,,Fundació Institut Confuci de Barcelona,G65442014,0,Es una institución no lucrativa creada con la finalidad de promover el desarrollo de la enseñanza y la cultura chinas en Cataluña.,Privado,Estimativo,Pendiente -                               ,ESCRITURA Const. nº1015 de 14/06/2010 (RF 22/03/2011),22/03/2011, ,Avenida Diagonal 373,Barcelona,08008,Barcelona,932379269,932185114,http://www.confuciobarcelona.es/,fundacion@confuciobarcelona.es
2019/01 situacion a  01/01/2019,Cataluña,09-08-151-H-H-000,FUNDACIONES,,Institució Catalana de Recerca i Estudis Avançats (ICREA),G62515838,0,"Impulso, promoción y desarrollo de la invest. y conoc. científico, humanístico y tecnológico",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 284 de 31/01/2001 (RF 26/04/2001),26/04/2001, ,Passeig Lluís Companys 23,Barcelona,08010,Barcelona,935670686,935670685,www.icrea.cat,icrea@icrea.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-050-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Els Prats 1-SUD 3 del terme municipal de Tàrrega,  ,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica Els Prats 1 - SUD 3, del término municipal de Tàrrega.",Público,Estimativo,Pendiente -                               ,"CONVENIO Acuerdo GOV/92/2010, de 4 de mayo; DOGC 25/05/2010", 25/05/2010, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-184-C-C-000,CONSORCIOS,,Consorci Centre de Recerca en Economia Internacional (CREI),Q5850030G,0,Realizar estudios y formación sobre política económica internacional y macroeconomía,Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 279/1994 de 04/11; DOGC 1971 de 11/11/1994,12/11/1994, ,Carrer Ramon Trias Fargas 25,Barcelona,08005,BARCELONA,935422668,935422826,www.crei.cat,crei@crei.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-017,ENTES PÚBLICOS,,Centre de Telecomunicacions i Tecnologies de la Informació,Q5856338H,0,"Implantar, gestionar, explotar sistemas de telecomunicaciones de la infraestructura y equipos de la Generalitat",Privado,Estimativo,Si - CCAA                          ,"LEY 15/1993, 28-12; DOGC 1840",01/01/1994, ,Carrer Salvador Espriu 45-51,L'Hospitalet de Llobregat,08908,BARCELONA,935574000,935574025,www.gencat.cat/empresaiocupacio,correu.ctti@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-018-C-C-000,CONSORCIOS,,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Q0801453B,0,"explotación, protección y conservación terrenos que constituyen el sistema general espacio público central en el Plan director urbanístico de l'ACTUR.",Público,Limitativo,Si - CCAA                          ,"ACUERDO CPT/170/2006,24/10/06; DOGC 4761,15/11/06",24/10/2006, ,Carrer Can Jorner Xic s/n,Gallecs (Mollet del Vallès),08104,BARCELONA,935445397,935790032,www.espairuralgalles.cat,info@espairuralgallecs.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-075-H-H-000,FUNDACIONES,,Fundació Privada Aula d'Alts Estudis d'Electes,G62925068,0,"La form.de electos y del pers.al serv.de las ad.pcas.,prioritariamente de la ad.local;realización de est.y asesoramiento; defensa de electos y entes.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de const. nº1925 de 03/06/2002 (RF 01/10/2002),01/10/2002, ,"Calle Valencia, 6ª planta 231",Barcelona,08007,Barcelona,934961616,932160286,www.acm.cat/fundacio-aula-estudis-electes,aula@acm.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-060-H-H-000,FUNDACIONES,,Fundació Observatori de l'Ebre,G43018910,0,"Gestió, promoció, foment i desenvolupament de l'Observatori de física còsmica",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1236 de 21/09/1984 (RF 02/07/1984),02/07/1984, ,Calle Horta Alta 38,Roquetes,43520,Tarragona,977500511,977504660,www.obsebre.es,bdomenech@obsebre.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-037,ENTES PÚBLICOS,,Agència de Gestió d'Ajuts Universitaris i de Recerca,Q0801117C,0,"Ejecución de programas de becas y actividades de fomento del estudio universitario, investigación científica, técnica y tecnológica en Catalunya",Privado,Estimativo,Si - CCAA                          ,"LEY 7/2001, 31-5; DOGC 3407, 12/06/2001",13/06/2001, ,Carrer Via Laietana 28,Barcelona,08003,BARCELONA,935529000,935529010,www.10gencat.net/agaur-web,informacio@agaur.gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-083-C-C-000,CONSORCIOS,,Consorci del Parc Agrari del Baix Llobregat,P5800044I,0,"La ordenación, gestión y desarrollo integrales del espacio agrario definido por el Pla especial de protección y mejora del Parc y su promoción.",Público,Limitativo,Si - EELL                          ,"ACUERDO ACORD CPT/87/2006, 29/08/2006; DOGC 4715, 08/09/06",29/08/2006, ,Camino de la Ribera (Masia de Can Comas) s/n,El Prat de Llobregat,08820,Barcelona,933788190,933794800,parcs.diba.cat/web/baixllobregat,parcagrari@diba.cat
2019/01 situacion a  01/01/2019,Cataluña,09-17-007-C-C-000,CONSORCIOS,,Consorci per al Condicionament i la Gestió del Complex de Tractament de Residus de Solius,V17429481,"0,00",Gestión y tratamiento de residuos y desechos de Solius,Público,Estimativo,Pendiente -                               ,"DECRETO Decreto 148/1994 de 19/04, DOGC nº 1916 de 04/07",05/07/1994, ,Plaza Mn. Baldiri Reixach 1,Santa Cristina d'Aro,17246,Girona,972837010,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-232-C-C-000,CONSORCIOS,,"Consorci urbanístic per al desenvolupament de les àrees residencials estratègiques Montesa i Can Cervera, del terme municipal d'Esplugues de Llobregat",Q0802139F,0,"Desarrollo y ejecución urbanísticos de las áreas residenciales de Montesa i Can Cervera, del término municipal de Esplugues de LLobregat",Público,Estimativo,Pendiente -                               ,ACTA const. de 14/05/2010 (AC GOV 219/2009; DOGC 5545),14/05/2010, ,Plaza Santa Magdalena 5,Esplugues de LLobregat,08950,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-X-P-066,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Barcelona Sagrera Alta Velocidad, S.A. (BSAV)",A63198451,"600.000,00",Coordinar y ejecutar la ordenación ferroviaria de la Sagrera-Sant Andreu en Barcelona,Privado,Estimativo,Si - Estado                        ,ESCRITURA de constitución nº1875 de 27/06/2003 (RM 02/02/04),02/02/2004, ,"Carrer dels Segadors (Edifici Pallach), 5º 2",Barcelona,08030,Barcelona,932740801,932740791,www.barcelonasagrera.com,infocomunicacion@barcelonasagrera.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-043-H-H-000,FUNDACIONES,,Institut d'Alta Tecnologia PRBB-Fundació privada (IAT),G62644448,0,"Diseño, gestión i explotación de un centro de excelència de diagnóstico para la instalación de un ciclotrón i de un tomógrafo.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº687 de 21/02/2011 (RF 21/07/2011),21/07/2011, ,Passeig Passeig Marítim 25-29,Barcelona,08003,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-035,OO.AA.ADMINISTRATIVOS,,Agència Catalana del Consum,Q0801292D,0,Competencias en materia de consumo,Público,Limitativo,Si - CCAA                          ,"LEY 9/2004, 24/12; DOGC 4291, 30/12/2004",31/12/2004,09-00-000-B-V-013,Avenida Diagonal 405 bis,Barcelona,08008,Barcelona,934849300,934849320,www.consum.cat,consum@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-08-125-C-C-000,CONSORCIOS,,"Consorci del Laboratori Intercomarcal de l'Alt Penedès, l'Anoia i el Garraf",Q5850025G,0,"Ejecutar actividades asistenciales, docentes e investigación realizadas por los entes inscritos",Público,Estimativo,Si - CCAA                          ,"CONVENIO Decret 293/1992, de 24/11; DOGC 1688 de 30/12/1992",30/12/1992, ,Carrer Espirall s/n,Vilafranca del Penedès,08720,BARCELONA,938922568,938194022,www.cli.scs.es,cli@cli.scs.es
2019/01 situacion a  01/01/2019,Cataluña,09-08-185-C-C-000,CONSORCIOS,,Consorci Centre de Visió per Computador,Q5856375J,0,"Investigación, desarrollo y fomento de la visión por computador",Público,Estimativo,Si - CCAA                          ,ACTA constitución de 01/02/1995 (AG 226/94; DOGC 1950),01/02/1995, ,Sector Campus UAB (Edifici O) ,Bellaterra,08193,Barcelona,935811828,935811670,www.cvc.uab.es,cvc@cvc.ub.es
2019/01 situacion a  01/01/2019,Cataluña,50 -00-002-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Conferencia de Rectores de las Universidades Españolas (CRUE),G81093072,0,"Promoción y desarrollo de la educación superior y la investigación universitaria, así como fomento y refuerzo de la cooperación y proyección univers.",Privado,Estimativo,Si - CCAA                          ,ACTA Fundacional de 14-12-1994 (Reg. Asoc. 20/06/1995),20/06/1995, ,Plaza De las Cortes 2,Madrid,28014,Madrid,913601200,913601201,www.crue.org,info@crue.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-182-C-C-000,CONSORCIOS,,Consorci Institut d'Investigacions Biomèdiques August Pi i Sunyer,Q5856414G,"0,00",Actividades de investigación biomédica orientada a la investigación básica y clínica,Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 239/1996 de 05/07; DOGC 2228 de 10/07/1996,11/07/1996, ,Carrer Rosselló 149,Barcelona,08036,Barcelona,932275707,934515272,www.idibaps.org,idibaps@clinic.ub.es
2019/01 situacion a  01/01/2019,Cataluña,09-25-005-C-C-000,CONSORCIOS,,Consorci Ecomuseu de Les Valls d'Àneu,P7558001I,"0,00","Investigación, conservación, difusión, restauración del patrimonio de Vall d'Àneu",Público,Limitativo,Pendiente -                               ,"OTROS Edicto de 02/02/1994, BOP nº 25 de 26/2/1994",02/02/1994, ,Carrer del Camp (Casa Gassia) 20,Esterri d'Àneu,25580,Lleida,973626436,,www.ecomuseu.com,ecomuseu@friendnet.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-050-H-H-000,FUNDACIONES,,Fundació Institut de Formació Contínua de la Universitat de Barcelona (IL3-UB),G64489172,0,Agilizar la conexión de la UB con las nuevas demandas y realidades sociales,Privado,Estimativo,No -                               ,ESCRITURA nº1290 de 27/04/2007 (RF 28/05/2007),28/05/2007, ,Calle Ciutat de Granada 131,Barcelona,08018,Barcelona,934039696,934039697,www.il3ub.edu,recepcio.il3@ub.edu
2019/01 situacion a  01/01/2019,Cataluña,50 -00-013-H-H-000,FUNDACIONES,,F. Universitaria para la Cooperación Internacional (FUCI),,0,Apoyar y potenciar la acción de las Universidades españolas en los ámbitos de la cooperación internacional y al desarrollo.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 1449 de 29/05/2000 (RF nº 704 de 22/10/2003),22/10/2003, ,Calle Principe 1,Madrid,28012,Madrid,913601200,913601201,www.crue.org,sgcrue@crue.org
2019/01 situacion a  01/01/2019,Cataluña,09-43-017-C-C-000,CONSORCIOS,,"Consorci per a la Gestió dels Residus Municipals de les comarques de la Ribera d'Ebre, el Priorat i la Terra Alta",P4300068F,0,"Gestión de residuos de las comarcas de la Ribera d'Ebre, Priorat i Terra Alta",Público,Estimativo,Pendiente -                               ,"ACUERDO de 25/01/1995 (DOGC nº 2053, 22/05/1995)",25/01/1995, ,Plaça Sant Roc 2,Móra d'Ebre,43740,Tarragona,977401851,977400400,www.riberaebre.org,restec@ribera.altanet.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-058,SOCIEDADES MERCANTILES,C. Autónoma,"Vila Universitària, S.L.",B59589143,"5.997.078,50","Promoción, construcción y explotación alojamientos residenciales y locales en la UAB",Privado,Estimativo,No -                               ,ESCRITURA nº49 de 08/01/1991 (RM 28/01/1991),28/01/1991, ,Sector Campus Universitat Autònoma de Barcelona ,Cerdanyola del Vallès,08290,BARCELONA,932419080,,www.vilauniversitaria.com,clubderesidents@vilauniversitaria.com
2019/01 situacion a  01/01/2019,Cataluña,09-00-001-C-C-000,CONSORCIOS,,Patronat de la Vall de Núria,Q5856243J,0,Promover el desarrollo de la Vall de Núria,Público,Estimativo,Si - CCAA                          ,"ACUERDO de 30/07/1987 (Dec.333/88,14-11)DOGC.1074 28/11/88",30/07/1987, ,Carrer Diputació 239,Barcelona,08017,Barcelona,933663000,933663083,www.valldenuria.cat,valldenuria@valldenuria.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-020,ENTES PÚBLICOS,,Banc de Sang i de Teixits,Q5856387E,0,"Prestac.servicios,generac. y transf. de conocim.,asistencia, docencia, I+D en los ámbitos de la hematologia y medicina transfusional, reparadora y reg",Privado,Estimativo,Si - CCAA                          ,"ACUERDO 30/03/1995; DOGC 2040, 21-4-1995",21/04/1995, ,Passeig Taulat 106-116,Barcelona,08005,BARCELONA,935573500,,www.bancsang.net,client@bst.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-061-H-H-000,FUNDACIONES,,Fundació Barcelona Mobile World Capital Foundation,G65760431,0,Promocionar i fomentar el uso de tecnologias y soluciones moviles,Público,Estimativo,Si - EELL                          ,ESCRITURA nº 597 de 13/03/2012 (RF 29/03/2012),29/03/2012, ,Carrer Roc de Boronat 117,Barcelona,08018,Barcelona,935157359,,www.mobileworldcapital.com,info@mobileworldcapital.com
2019/01 situacion a  01/01/2019,Cataluña,09-08-200-C-C-000,CONSORCIOS,,Consorci Centre de Recerca Ecològica i Aplicacions Forestals (CREAF),Q5850011G,0,"Realizar programas de investigación, seminarios y cursos de ecología y aplic. forestales",Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 300/1987 de 04/08; DOGC 904 de 21/10/1987,04/08/1987, ,"Sector F. de Ciències de la UAB, Campus Bellaterra Ed. C ",Bellaterra,08193,BARCELONA,935811312,935814151,www.creaf.uab.es,
2019/01 situacion a  01/01/2019,Cataluña,09-17-045-C-C-000,CONSORCIOS,,Consorci per a la Protecció i la Gestió dels Espais d'Interès Natural del Ripollès,P1700059G,0,"Preservación, mejora, divulgación y gestión del patrimonio natural  de Xarxa Natura 2000",Público,Limitativo,Si - CCAA                          ,ACUERDO GOV/162/2007 de 24 diciemb (DOGC 5045;10/01/2008),24/12/2007, ,Carrer Sant Miquel 44,Ribes de Fresser,17534,Girona,972702209,972704530,www.ceinr.cat,info@ceinr.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-190-H-H-000,FUNDACIONES,,Fundació Privada Mobilitat Sostenible i Segura,G63169361,0,Promoción y desarrollo de la mobilidad del coche compartido,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1849 de 09/04/2003 (RF 31/10/2003),31/10/2003, ,Calle Indústria 220,Barcelona,08026,Barcelona,932444970,,www.fundaciomobiitatsostenible.org,info@fundaciomobilitatsostenible.org
2019/01 situacion a  01/01/2019,Cataluña,09-25-051-C-C-000,CONSORCIOS,,"Consorci del Transport Públic de l'Àrea de Lleida, Autoritat Territorial de Mobilitat (ATMAL)",S2500025H,"0,00",Coordinar el sistema transporte público de viajeros en el ámbito territorrial del Segrià,Público,Limitativo,Si - CCAA                          ,ACUERDO de 30/08/2005 (DOGC nº4469 de 14/09/2005),30/08/2005, ,"Plaça Espanya, entresòl 3",Lleida,25002,Lleida,973273151,973273154,www.atmlleida.cat,info@atmlleida.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-229-C-C-000,CONSORCIOS,,Consorci Badalona Sud,Q0801412H,0,Garantizar la coordinación y la ejecución del Plan de integración y transformación de los barrios de Badalona Sud.,Público,Estimativo,Si - EELL                          ,ACTA de constituc. de 26/06/2006 (DOGC 4635-17/05/2006),26/06/2006, ,Carrer Sant Joan Evangelista 1ªplanta,Badalona,08918,Barcelona,933988793,933988786,http://consorci.badalonasud.cat/,consorci@badalonasud.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-049-C-C-000,CONSORCIOS,,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica La Cabana del Màrtir del terme municipal de Solsona,  ,0,"Llevar a cabo el desarrollo y ejecución urbanísticos del área residencial estratégica La Cabana del Mártir, del térm. municipal de Solsona.",Público,Estimativo,Pendiente -                               ,ACTA constitución 21/07/2010 (DOCG 5635;25/05/2010),21/07/2010, ,  ,,,,,,,
