version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,C. Ejecución Previsiones Plan Zonal Rd. Zona I,B.O.P.,09.03.2002,DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",09/03/2002,26/06/2013
2019/01 situacion a  01/01/2019,17-12-012-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 1, Área de Gestión C1",DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",,,27/06/2013,
2019/01 situacion a  01/01/2019,17-00-000-B-U-025,Agència Valenciana d'Avaluació i Prospectiva,LEY,"5/2006, de 25 de Mayo",,,27/05/2006,
2019/01 situacion a  01/01/2019,17-00-000-B-O-001,Agència Valenciana de Seguretat Ferroviària,LEY,"7/2018, de 26 de marzo, de la Generalitat",,,29/03/2018,
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,"C.Ejecución Previsiones Plan Zonal Resid. Zonas VI,VII y IX de la C.V.",ACUERDO,Sesión Extraordinaria Constitutiva 30/06/2005,DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",30/06/2005,26/06/2013
2019/01 situacion a  01/01/2019,17-00-003-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 4, Área de Gestión V3",DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",,,27/06/2013,
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,C. para la Ejecuc. de las Prev. del Plan Zonal de Residuos Zona XV,ESTATUTOS,BOP 143 - 25/06/2002,DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",25/06/2002,26/06/2013
2019/01 situacion a  01/01/2019,17-03-029-C-C-000,"Consorcio para la Ejecución de las Previsiones del Plan Zonal de Residuos 6,Área de Gestión A1",DECRETO,"81/2013, de 21 de junio,del Consell(DOCV26/06/13)",,,27/06/2013,
2019/01 situacion a  01/01/2019,17-00-000-B-U-008,Instituto Turístico Valenciano (ITVA),LEY,"7/1991, 28-12",LEY,"8/1995, 29-12",01/01/1992,31/12/1995
2019/01 situacion a  01/01/2019,17-00-000-B-U-008,Agencia Valenciana de Turismo,LEY,"8/1995, 29-12",LEY,"15/2018, de 7 de junio (DOGV 08/06/2018)",01/01/1996,07/07/2018
2019/01 situacion a  01/01/2019,17-00-000-B-U-008,Turisme Comunitat Valenciana,LEY,"15/2018, de 7 de junio (DOGV 08/06/2018)",,,08/07/2018,
2019/01 situacion a  01/01/2019,17-00-019-H-H-000,Fundación de la Comunitat Valenciana para la Investigación Agroalimentaria,ESCRITURA,const. nº 829 de 29/04/2005 (R.F: 30/08/2005),,,30/08/2005,
2019/01 situacion a  01/01/2019,17-12-011-C-C-000,"Consorcio Concesionario de Aguas, Red de Abastecimiento de La Plana",B.O.P.,09.03.2002,,,09/03/2002,
2019/01 situacion a  01/01/2019,17-46-005-C-C-000,"Consorcio para la Restauración, Conservación y Utilización del Monasterio San Miguel de los Reyes",B.O.P.,26.10.1989,,,26/10/1989,
2019/01 situacion a  01/01/2019,17-00-036-H-H-000,Fundación Centro de Estudios Ciudad de la Luz de la Comunitat Valencina,ESCRITURA,de constitutción (Provisional),,,09/12/2008,
2019/01 situacion a  01/01/2019,17-00-000-B-L-001,Instituto Valenciano de la Juventud (IVAJ),LEY,"4/1989, 26-6",LEY,"18/2010, de 30 dic (DOGV 31/12/10)",30/06/1989,19/01/2011
2019/01 situacion a  01/01/2019,17-00-000-B-L-001,Institut Valencià de la Joventut. Generalitat Jove,LEY,"18/2010, de 30 dic (DOGV 31/12/10)",LEY,"15/2017,10 noviembre (DOGV 13/11/2017)",20/01/2011,03/12/2017
2019/01 situacion a  01/01/2019,17-00-000-B-L-001,Institut Valencià de la Joventut (Ivaj),LEY,"15/2017,10 noviembre (DOGV 13/11/2017)",,,04/12/2017,
2019/01 situacion a  01/01/2019,17-00-027-H-H-000,"Fundación General de la Universidad de Alicante, Fundación de la Comunitat Valenciana",ESCRITURA,"nº 197, de 25 de febrero de 2003 (R.F. 03/06/2003)",,,03/06/2003,
2019/01 situacion a  01/01/2019,17-00-000-B-U-038,Consell de l'Audiovisual de la Comunitat Valenciana (CACV),LEY,"10/2018, de 18 de mayo, de la Generalitat",,,24/05/2018,
2019/01 situacion a  01/01/2019,17-46-024-H-H-000,FundaciónValenciana de Investigaciones Biomédicas,ESCRITURA,"nº 2089, de constitución 27/12/1990 (R.F.08/03/91)",ESCRITURA,nº871 de 14/05/2001(R.F. 08/08/2001),08/03/1991,07/08/2001
2019/01 situacion a  01/01/2019,17-46-024-H-H-000,Fundación de la C.V. de Investigaiones Biomédicas,ESCRITURA,nº871 de 14/05/2001(R.F. 08/08/2001),ESCRITURA,"nº1147, de 16/05/2005 (R.F. 24/05/2005)",08/08/2001,23/05/2005
2019/01 situacion a  01/01/2019,17-46-024-H-H-000,Fundación de la Comunitat Valenciana Centro de Investigación Príncipe Felipe,ESCRITURA,"nº1147, de 16/05/2005 (R.F. 24/05/2005)",,,24/05/2005,
2019/01 situacion a  01/01/2019,17-00-000-X-P-014,"Valencia Parque Central Alta Velocidad 2.003, S.A.",ESCRITURA,const. nº 785 de 10/04/2003,,,07/05/2003,
2019/01 situacion a  01/01/2019,17-46-001-C-C-000,Consorcio para el Servicio de Prevención y Extinción de Incendios y Salvamento de la Provincia de Valencia,ESTATUTOS,31.10.1986,,,31/10/1986,
2019/01 situacion a  01/01/2019,17-00-000-B-P-015,"Sociedad Parque Temático de Alicante, S.A.",ESCRITURA,const.nº2.864 de 12/12/1996 (R.M.:18/01/1997),ESCRITURA,nº1.555 de 10/09/2002(R.M.:23/09/2002),18/01/1997,22/09/2002
2019/01 situacion a  01/01/2019,17-00-000-B-P-015,"Sociedad Proyectos Temáticos de la Comunitat Valenciana, S.A. (SPTCV)",ESCRITURA,nº1.555 de 10/09/2002(R.M.:23/09/2002),,,23/09/2002,
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,C Gest S.L.,ESCRITURA,nº3485 de 27/07/1993 (RM 22/10/1993),ESCRITURA,nº765 de 17/03/1997 (RM 24/04/1997),22/10/1993,23/04/1997
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,CHC Consultoría y Gestió S.A.,ESCRITURA,nº765 de 17/03/1997 (RM 24/04/1997),ESCRITURA,nº 2394 de 14/07/2010 (RM 25/08/2010),24/04/1997,24/08/2010
2019/01 situacion a  01/01/2019,09-00-000-X-P-076,CSC Consultoría i Gestió S.A.,ESCRITURA,nº 2394 de 14/07/2010 (RM 25/08/2010),,,25/08/2010,
2019/01 situacion a  01/01/2019,09-08-223-C-C-000,"Consorci de Comerç, Artesania i Moda de Catalunya",CONVENIO,"GOV/143/2009, 15/09; DOGC nº 5470 de 23/09/2009",,,15/09/2009,
2019/01 situacion a  01/01/2019,09-08-173-H-H-000,Fundación Josep Finestres,ESCRITURA,nº1145 de 10/05/1990 (RF nº599 de 23/03/1992),,,23/03/1992,
2019/01 situacion a  01/01/2019,09-08-011-C-C-000,Consorci d'Hospitals de Barcelona,ACTA,constitución de 20/07/1989 (DOGC 1108; 17/02/1989),ESTATUTOS,Ac.Jta. Gral de 04/05/1992 DOGC 1634 de 19/08/1992,20/07/1989,03/05/1992
2019/01 situacion a  01/01/2019,09-08-011-C-C-000,Consorci Sanitari de Barcelona,ESTATUTOS,Ac.Jta. Gral de 04/05/1992 DOGC 1634 de 19/08/1992,,,04/05/1992,
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,Consorci Hospitalari de Catalunya (CHC),ACUERDO,de 15/03/1984 (DOGC nº431 de 04/05/1984),ACUERDO,Junta General de 3/4/09 y 8/7/09 (DOGC 22/1/10),15/03/1984,21/01/2010
2019/01 situacion a  01/01/2019,09-00-058-C-C-000,Consorci de Salut i d'Atenció Social de Catalunya (CSC),ACUERDO,Junta General de 3/4/09 y 8/7/09 (DOGC 22/1/10),,,22/01/2010,
2019/01 situacion a  01/01/2019,09-00-081-C-C-000,Consorci per a la Protecció i la Gestió de l'Espai d'Interès Natural de las Gavarres,ACUERDO,ACORD CPT/108/2006 (DOGC núm.4729 de 29/09/2006),ACUERDO,"Gov/54/2017, de 25 de abril (DOGC 7358; 27/04/17)",12/09/2006,26/04/2017
2019/01 situacion a  01/01/2019,09-00-081-C-C-000,Consorci de les Gavarres,ACUERDO,"Gov/54/2017, de 25 de abril (DOGC 7358; 27/04/17)",,,27/04/2017,
2019/01 situacion a  01/01/2019,09-08-158-H-H-000,"Centre de Medicina Regenerativa de Barcelona, Fundació Privada",ESCRITURA,nº 2525 de 29/11/2004,,,29/11/2004,
2019/01 situacion a  01/01/2019,09-08-031-C-C-000,Consorci Fira Internacional de Barcelona,ACUERDO,de 31/07/2000; DOGC nº3200 08/08/2000,,,09/08/2000,
2019/01 situacion a  01/01/2019,09-08-179-H-H-000,Fundació Privada Institut Català de Farmacologia,ESCRITURA,nº 1334 de 16/06/1998 (RF 22/07/1998),,,22/07/1998,
2019/01 situacion a  01/01/2019,09-00-091-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica SUR-8-9-23 del terme municipal de Lleida,ACTA,constitución de 16/09/2010 (AG 213/2009;DOGC 5545),,,16/09/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-V-043,Agència Pública de Formació i Qualificació Professionals de Catalunya,LEY,"10/2015, 19/06; DOGC 6899, 25/06/2015",,,26/06/2015,
2019/01 situacion a  01/01/2019,09-08-208-C-C-000,Consorci de l'Observatori del Paisatge,CONVENIO,de 30/11/2004; DOGC 4281 de 16/12/2004,,,30/11/2004,
2019/01 situacion a  01/01/2019,09-00-000-B-U-042,Centre d'Atenció i Gestió de Trucades d'Urgència 112 Catalunya,LEY,"9/2007, 30-07; DOGC 4940 de 03-08",,,23/08/2007,
2019/01 situacion a  01/01/2019,09-00-067-C-C-000,Consorci urbanístic per al desenvolupament del sector industrial Les Camposines,ACTA,de constitución de 29/10/2007 (DOGC 4763-17/11/06),,,29/10/2007,
2019/01 situacion a  01/01/2019,09-00-025-H-H-000,"Fundació Universitat Pompeu Fabra, Fundació Privada",ESCRITURA,nº1288 B de 29/06/2005 (RF 02/10/2007),ESCRITURA,nº1504 de 02/03/2017 (RF 04/04/2017),02/10/2007,03/04/2017
2019/01 situacion a  01/01/2019,09-00-025-H-H-000,Fundació Universitat Pompeu Fabra,DECRETO LEGISLATIVO,nº1504 de 02/03/2017 (RF 04/04/2017),,,04/04/2017,
2019/01 situacion a  01/01/2019,09-00-000-B-P-132,Prestacions d'Assistencia Medica S.L.,ESCRITURA,const. nº 82 de 15/01/2003 (RM 18/06/2004),,,18/06/2004,
2019/01 situacion a  01/01/2019,09-00-069-H-H-000,Fundació Escola Superior de Comerç i Distribució (ESCODI),ESCRITURA,nº5340 de 27/12/2000 (RF 16/05/2001),,,16/05/2001,
2019/01 situacion a  01/01/2019,09-08-197-C-C-000,Consorci Institut de Física d'Altes Energies (IFAE),ACTA,de constitución 21/11/1991 (DOGC 1476- 05/08/1991),,,21/11/1991,
2019/01 situacion a  01/01/2019,09-00-000-B-U-074,Sindicatura de Comptes,LEY,6/1984 (DOGC nº 415 de 09/03/1984),,,29/03/1984,
2019/01 situacion a  01/01/2019,09-08-168-C-C-000,"Consorci Sant Gregori, de Girona",PROTOCOLO,de Adhesión 07/02/92 (Decreto 5/1992 - DOGC 1547),,,07/02/1992,
2019/01 situacion a  01/01/2019,09-00-000-B-U-044,Servei Català de la Salut,LEY,"15/1990, 9-7; DOGC 1324",,,31/07/1990,
2019/01 situacion a  01/01/2019,09-08-164-C-C-000,Consorci Memorial dels Espais de la Batalla de l'Ebre (COMEBE),ACUERDO,de 10/02/2002 (DOGC nº3868 de 22/04/2003),,,10/12/2002,
2019/01 situacion a  01/01/2019,09-00-047-C-C-000,Consorci urbanístic per al desenvolupament de l’àrea residencial estratègica Sector Residencial dels termes municipals dels Pallaresos i de Tarragona,CONVENIO,"Acuerdo GOV/89/2010, de 4 de mayo; DOGC 25/05/2010",,,25/05/2010,
2019/01 situacion a  01/01/2019,09-43-040-C-C-000,Consorci del Museu Casteller de Catalunya,CONVENIO,CLT/3705/2003 de 27/11; DOGC 4026 de 09/12/2003,,,04/11/2003,
2019/01 situacion a  01/01/2019,09-08-176-H-H-000,Fundació La Marató de TV3,ESCRITURA,nº2934 de 09/10/1996 (RF 11/12/1996),,,11/12/1996,
2019/01 situacion a  01/01/2019,09-00-097-C-C-000,Consorci urbanístic per al desenvolupament de les àrees residencials estratègiques Can Puiggener i Torre Romeu del terme municipal de Sabadell,ACTA,constitución de 10/06/2010 (AG 225/2009;DOGC 5545),,,10/06/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-V-040,Autoritat Catalana de la Competència,LEY,"1/2009, 12/02; DOGC 5321, 18/02/2009",,,19/02/2009,
2019/01 situacion a  01/01/2019,09-00-072-H-H-000,Fundació Institut d'Estudis Espacials de Catalunya,ESCRITURA,nº464 de 06/02/1996 (RF 26.04.1996),,,26/04/1996,
2019/01 situacion a  01/01/2019,09-00-013-N-N-000,Associació Catalana d'Entitats de Recerca (ACER),ESCRITURA,nº873 de 12/03/2003 (RA 25/09/2009),,,25/09/2009,
2019/01 situacion a  01/01/2019,09-08-172-H-H-000,Fundación Solidaritat UB,ESCRITURA,nº 650 de 13/03/1996 (RF 1022;02/12/1996),,,01/01/1996,
2019/01 situacion a  01/01/2019,09-25-010-C-C-000,C. Recursos d'Ensenyament i Transferencia de Teconologia Forestal,ACTA,de 28/11/1994; BOP nº105 de 30/08/1994,ACUERDO,de 17/12/1996; BOP nº158 de 31/12/1996,28/11/1994,16/12/1996
2019/01 situacion a  01/01/2019,09-25-010-C-C-000,Centre Tecnologic Forestal del Solsonés,ACUERDO,de 17/12/1996; BOP nº158 de 31/12/1996,ACUERDO,de 18/12/1998; BOP nº31 de 13/03/1999,17/12/1996,17/12/1998
2019/01 situacion a  01/01/2019,09-25-010-C-C-000,Centre Tecnològic Forestal de Catalunya,ACUERDO,de 18/12/1998; BOP nº31 de 13/03/1999,ACUERDO,de 06/07/2017; DOGC nº7464 de 29/09/2017,18/12/1998,29/09/2017
2019/01 situacion a  01/01/2019,09-25-010-C-C-000,Consorci Centre de Ciència i Tecnologia Forestal de Catalunya,ACUERDO,de 06/07/2017; DOGC nº7464 de 29/09/2017,,,30/09/2017,
2019/01 situacion a  01/01/2019,09-25-042-C-C-000,Consorci Estany d'Ivars-Vila-sana,OTROS,"Edicto de 24/12/2002, BOP nº 61 de 17/05/2003",,,24/12/2002,
2019/01 situacion a  01/01/2019,09-00-044-H-H-000,Fundació Privada de l'Hospital Universitari de Tarragona Joan XXIII,ESCRITURA,nº585 de 13/02/1996 (RF 03/06/1998),ESCRITURA,nº2011 de 27/11/2012 (RF 12/07/2013),03/06/1998,11/07/2013
2019/01 situacion a  01/01/2019,09-00-044-H-H-000,Fundació Hospital Universitari de Tarragona Joan XXIII,ESCRITURA,nº2011 de 27/11/2012 (RF 12/07/2013),,,12/07/2013,
2019/01 situacion a  01/01/2019,09-00-000-B-U-016,Junta de Residuos,LEY,"6/1993, 15-7",LEY,"15/2003, 13-6",13/06/2003,31/12/2003
2019/01 situacion a  01/01/2019,09-00-000-B-U-016,Agència de Residus de Catalunya (ARC),LEY,"15/2003, 13-6",,,01/01/2004,
2019/01 situacion a  01/01/2019,09-00-000-B-U-002,Ferrocarrils de la Generalitat de Catalunya (FGC),DECRETO,"05/09/1979; DOGC 29, 10-10-1979",,,18/12/1979,
2019/01 situacion a  01/01/2019,09-00-072-C-C-000,"Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Sector Roqueta PMU-09, del terme municipal de Palamós",ACTA,const. de 10/03/2010 (AC GOV/222/2009; DOGC 5545),,,10/03/2010,
2019/01 situacion a  01/01/2019,09-08-035-C-C-000,Consorci Escola Universitària d'Hoteleria i Turisme de Barcelona,ACTA,de constitución de 11/12/1990,,,11/12/1990,
2019/01 situacion a  01/01/2019,09-00-033-C-C-000,Consorci urbanístic per al Desenvolupament del Parc Empresarial d’Activitats Aeroespacials i de la Mobilitat de Viladecans,CONVENIO,s/ Acuerdo CPT 88/2006 (DOGC 8/9/2006),ACUERDO,Consell General de 12/12/2016 (BOPB 11/04/2017),12/09/2006,12/03/2017
2019/01 situacion a  01/01/2019,09-00-033-C-C-000,"Consorci urbanístic per al Desenvolupament dels sectors Ca n'Alemany, Can Sabadell i Serral Llarg, del terme municipal de Viladecans, Deltabcn",ACUERDO,Consell General de 12/12/2016 (BOPB 11/04/2017),ACUERDO,Consell General de 12/12/2016 (BOPB 11/04/2017),13/03/2017,
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,Consorci Institut Català del Suro,ACUERDO,Decreto 208/1991 de 30/07; DOGC 1509 de 23/10/1991,ACUERDO,"GOV/109/2018, 16/10 (DOGC 7729-18/10/2018)",23/10/1991,18/10/2018
2019/01 situacion a  01/01/2019,09-08-207-C-C-000,"Consorci Institut Català del Suro, en liquidació",ACUERDO,"GOV/109/2018, 16/10 (DOGC 7729-18/10/2018)",,,19/10/2018,
2019/01 situacion a  01/01/2019,09-08-044-C-C-000,Consorci Centre Català del Plàstic (CCP),CONVENIO,Decreto 297/93 de 26/10; DOGC 1831 de 13/12/93,,,14/12/1993,
2019/01 situacion a  01/01/2019,09-00-024-C-C-000,Consorci Mar Parc de Salut de Barcelona,CONVENIO,AC.GOV/10/2010 de 26 enero (DOGC 5555; 28/01/2010),,,28/01/2010,
2019/01 situacion a  01/01/2019,09-25-026-H-H-000,F. Priv. de Interés Gral. Commemoración del 700 Aniversario de la Inst,ESCRITURA,nº1037 de 12/06/1996 (RF 26/11/1996),ESCRITURA,nº810 de 28/06/2011,26/11/1996,27/06/2011
2019/01 situacion a  01/01/2019,09-25-026-H-H-000,Fundació Universitat de Lleida,ESCRITURA,nº810 de 28/06/2011,,,28/06/2011,
2019/01 situacion a  01/01/2019,09-00-029-H-H-000,Fundació URV (FURV),ESCRITURA,nº1128 de 19/07/1999 (RF 18/01/2000),,,18/01/2000,
2019/01 situacion a  01/01/2019,09-00-000-B-W-005,Universitat Politècnica de Catalunya,REAL DECRETO,"305/1985, 6-02 (BOE 62, 13-3-1985)",,,01/02/1985,
2019/01 situacion a  01/01/2019,09-00-000-B-V-017,Centre d'Estudis i Formació,DECRETO,"540/1983, 6/12; DOGC 396,04/01/1984",LEY,"18/1990, 15/11; DOGC 1371, 23/11/1990",06/12/1983,23/11/1990
2019/01 situacion a  01/01/2019,09-00-000-B-V-017,Centre d'Estudis Jurídics i Formació Especialitzada,LEY,"18/1990, 15/11; DOGC 1371, 23/11/1990",,,24/11/1990,
2019/01 situacion a  01/01/2019,09-00-000-B-U-019,Institut Català d'Oncologia,RESOLUCION,07/03/1995: DOGC 2029,,,25/03/1995,
2019/01 situacion a  01/01/2019,09-00-000-B-P-047,"Logaritme, Serveis Logístics, AIE",ESCRITURA,nº 4301 de 20/11/2001 (RM 22/07/2002),,,22/07/2002,
2019/01 situacion a  01/01/2019,09-08-201-C-C-000,Consorci Centre Internacional de Mètodes Numèrics a l'Enginyeria (CIMNE),DECRETO,de 13/03/1987; DOGC 841 de 20/05/1987,,,20/05/1987,
2019/01 situacion a  01/01/2019,09-00-068-H-H-000,Fundación Wassu,ESCRITURA,nº 231 de 07/02/2012 (RF 09/04/2012),,,09/04/2012,
2019/01 situacion a  01/01/2019,09-08-191-C-C-000,Consorci del Transport Públic del Camp de Tarragona,CONVENIO,PTO/3843/2003 de 04/12; DOGC 4033 de 18/12/2003,ACUERDO,"GOV/93/2010,de 11/05 (DOGC 5637-27/05/2010)",18/12/2003,10/05/2010
2019/01 situacion a  01/01/2019,09-08-191-C-C-000,"Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat",ACUERDO,"GOV/93/2010,de 11/05 (DOGC 5637-27/05/2010)",,,11/05/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-U-038,Servei Meteorològic de Catalunya,LEY,"15/2001, 14-11; DOGC 3524, 29/11/2001",,,30/11/2001,
2019/01 situacion a  01/01/2019,09-08-094-C-C-000,Consorci Sanitari del Maresme,ACUERDO,de 08/07/1998; DOGC nº2723 de 14/09/1998,,,08/07/1998,
2019/01 situacion a  01/01/2019,09-08-202-C-C-000,Centre d'Estudis Demogràfics,DECRETO,207/1985 de 15/07; DOGC 573 de 09/08/1985,,,09/08/1985,
2019/01 situacion a  01/01/2019,09-08-153-H-H-000,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",ESCRITURA,nº 556 de 06/03/2002,,,23/05/2002,
2019/01 situacion a  01/01/2019,09-00-000-B-P-070,Sabadell Gent Gran Centre de Serveis SA,ESCRITURA,nº6811 de 29/12/1998 (RM 08/11/1999),,,08/11/1999,
2019/01 situacion a  01/01/2019,09-00-000-B-P-077,Comercial de La Forja SA,ESCRITURA,nº 2394 de 24/10/1989 (RM 26/03/1990),,,26/03/1990,
2019/01 situacion a  01/01/2019,09-00-087-C-C-000,Consorci per a la Protecció i la Gestió de l'Espai d'Interès Natural Serra de Llaberia,ACUERDO,"CPT/197/2006, de 21 de noviembre (DOGC 01/12/2006)",,,01/12/2006,
2019/01 situacion a  01/01/2019,09-00-000-B-W-006,Universitat Pompeu Fabra,LEY,"11/1990, 18-06 (DOGC 1308, 22-6-1990)",,,23/06/1990,
2019/01 situacion a  01/01/2019,09-08-134-C-C-000,Consorci del Pla de Rehabilitació i Equipament de Teatres de Barcelona,CONVENIO,Conv colab. de 15/11/2001; DOGC 3526 de 03/12/2001,,,15/11/2001,
2019/01 situacion a  01/01/2019,09-00-052-C-C-000,"Consorci urbanístic per al desenvolupament de l’àmbit Les Ferreres - Olvan, al municipi d’Olvan",ACTA,de const. de 18/10/2007 (AC GOV 78/2007;DOGC 4896),,,18/10/2007,
2019/01 situacion a  01/01/2019,09-08-182-H-H-000,Fundació Privada Clínic per a la Recerca Biomèdica,ESCRITURA,nº 1993 de 22/05/1989 (RF 05/03/1990),ESCRITURA,nº1773 de 28/12/2012 (RF 14/03/2014),05/03/1990,13/03/2014
2019/01 situacion a  01/01/2019,09-08-182-H-H-000,Fundació Clínic per a la Recerca Biomèdica,ESCRITURA,nº1773 de 28/12/2012 (RF 14/03/2014),,,14/03/2014,
2019/01 situacion a  01/01/2019,09-00-000-B-P-086,"Parc Mediterrani de la Tecnologia, SL",ESCRITURA,nº226 de 22/01/2001 (RM 16/03/2001),,,16/03/2001,
2019/01 situacion a  01/01/2019,09-08-003-C-C-000,Consorci del Palau de la Música Catalana,ESCRITURA,nº 716 de 08/04/1983,,,08/04/1983,
2019/01 situacion a  01/01/2019,09-08-160-H-H-000,"Fundació Privada Fira d'Espectacles d'Arrel Tradicional, Mediterrània",ESCRITURA,nº3351 de 22/09/2006 (RF 22/11/2006),,,22/11/2006,
2019/01 situacion a  01/01/2019,09-00-056-C-C-000,Consorci de L´Estany,ACUERDO,de 4 de mayo de 2007; BOP Girona 17/05/2007,,,17/05/2007,
2019/01 situacion a  01/01/2019,09-08-104-C-C-000,"Autoritat del Transport Metropolità, Consorci per a la coordinació del sistema metropolità de transport públic de l'àrea de Barcelona (ATM)",CONVENIO,de 19/03/1997; DOGC 2338 de 25/02/1997,,,19/03/1997,
2019/01 situacion a  01/01/2019,09-00-000-B-W-002,Universitat de Barcelona,REAL DECRETO,"305/1985, 6-02 (BOE 62, 13-3-1985)",,,01/02/1985,
2019/01 situacion a  01/01/2019,09-00-074-C-C-000,"Consorci urbanístic per al desenvolupament de les àrees residencials estratègiques Nou Eixample i Turuguet,del terme municipal de Castellar del Vallès",ACTA,de const. 12/03/2010 (AC GOV/218/2009; DOGC 5545),,,12/03/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-P-120,"Cargometro Rail Transport, S.A.",ESCRITURA,nº1194 de 06/09/2010,,,06/09/2010,
2019/01 situacion a  01/01/2019,09-08-127-C-C-000,Consorci Corporació de Salut del Maresme i la Selva,CONVENIO,de 24/07/2001; DOGC nº 3477 de 20/09/2001,,,24/07/2001,
2019/01 situacion a  01/01/2019,09-00-000-B-U-077,Ens d'Abastament d'Aigua Ter-Llobregat,DECRETO - LEY,"4/2018, de 17 de julio (DOGC 7667;19/07/2018)",,,20/07/2018,
2019/01 situacion a  01/01/2019,09-00-000-B-U-047,Consell Nacional de la Joventut de Catalunya,LEY,"14/1985, de 28/06; DOGC 557 de 03/07",,,23/07/1985,
2019/01 situacion a  01/01/2019,09-00-018-H-H-000,Fundació Privada Parc de Recerca UAB,ESCRITURA,nº840 de 28/02/2007 (RF 30/10/2007),ESCRITURA,nº486 de 25/02/2010 (RF 27/04/2010),30/10/2007,26/04/2010
2019/01 situacion a  01/01/2019,09-00-018-H-H-000,Fundació Parc de Recerca UAB,ESCRITURA,nº486 de 25/02/2010 (RF 27/04/2010),,,27/04/2010,
2019/01 situacion a  01/01/2019,09-00-000-B-P-017,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)",ESCRITURA,nº469 24/07/1985 rectif.08/10/1985 (RM 26/02/1986),,,26/02/1986,
2019/01 situacion a  01/01/2019,09-00-000-B-P-112,"Instruments Financers per a Empreses Innovadores, S.L.",ESCRITURA,nº1452 de 12/12/2008 (RM 18/02/2009),,,18/02/2009,
2019/01 situacion a  01/01/2019,09-00-030-H-H-000,Fundació Autònoma Solidària,ESCRITURA,nº207 de 20/01/1999 (RF 11/02/2000),ESCRITURA,nº2609 de 20/10/2008 (RF 11/12/2008),11/02/2000,10/12/2008
2019/01 situacion a  01/01/2019,09-00-030-H-H-000,Fundació Privada Autònoma Solidària,ESCRITURA,nº2609 de 20/10/2008 (RF 11/12/2008),ESCRITURA,nº2479 de 21/12/2012 (RF 17/07/2013),11/12/2008,16/07/2013
2019/01 situacion a  01/01/2019,09-00-030-H-H-000,Fúndació Autònoma Solidària,ESCRITURA,nº2479 de 21/12/2012 (RF 17/07/2013),,,17/07/2013,
2019/01 situacion a  01/01/2019,09-00-000-B-P-138,"Tecnologías Avanzadas para el Ocio, S.L.U.",ESCRITURA,de const. nº317 de 28/02/2012 (RM 29/03/2012),,,29/03/2012,
2019/01 situacion a  01/01/2019,09-00-078-C-C-000,Consorci Urbanístic per al Desenvolupament del Sector PPr Entorn de la Colònia Güell,CONVENIO,de colaboración de 19/08/2008 (DOGC 5340-17/03/09),,,19/08/2008,
2019/01 situacion a  01/01/2019,09-25-014-C-C-000,Patronat d'Arqueologia de Guissona,ACTA,fundacional de 14/12/1995,,,14/12/1995,
2019/01 situacion a  01/01/2019,09-00-099-C-C-000,Consorci urbanístic per al desenvolupament de l'àrea residencial estratègica Eixample les Tosses del terme municipal d'Amposta,ACTA,constitución de 17/03/2010 (AG 214/2009;DOGC 5545),,,17/03/2010,
2019/01 situacion a  01/01/2019,09-08-177-H-H-000,"Fundació Privada I2CAT, Internet i Innovació Digital a Catalunya",ESCRITURA,nº 1809 de 22/09/2003 (RF 14/10/2003),,,14/10/2003,
2019/01 situacion a  01/01/2019,09-08-015-C-C-000,C. Hospitalari del Parc Taulí de Sabadell,ESCRITURA,nº4918 const.de 31/12/1986(Decret 341/86;DOGC 780),ESTATUTOS,Decret 6/1998 de 07/01; DOGC 2555 de 13/01/1998,31/12/1986,07/01/1998
2019/01 situacion a  01/01/2019,09-08-015-C-C-000,Corporació Sanitària Parc Taulí de Sabadell,ESTATUTOS,Decret 6/1998 de 07/01; DOGC 2555 de 13/01/1998,ACUERDO,"GOV/56/2016, de 10/05 (DOGC nº7119-12/05/2016)",08/01/1998,09/05/2016
