version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-076,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,CSC Consultoría i Gestió S.A.,A60363520,"601.012,10","Servicios relacionados con las oper. de gestión y org. de centros y servicios sanitarios y sociosanitarios, así como los relacionados con la elec.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº3485 de 27/07/1993 (RM 22/10/1993),22/10/1993, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,932531182,932111428,www.consorci.org,csc@consorci.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-064,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Parc Tecnològic del Vallès, S.A.",A58440389,"6.928.888,25",Gestionar polígono industrial especializado en empresas de nuevas tecnologias.,Privado,Estimativo,No -                               ,ESCRITURA nº2614 de 28/10/1987 (RM 14/12/1987),28/10/1987, ,Polígono Centre d'Empreses de Noves Tecnologies ,Cerdanyola del Vallès,08290,Barcelona,935820100,935802495,www.ptv.es,parc@ptv.es
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-073,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,Fira 2000 S.A.,A60272705,"358.966.444,72","Asesoría, consultoría, mediación y outsourcing de la gestión, control, planificación y ejecución de proyectos.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº2900 de 17/07/2001 (RM 15/09/2001),15/09/2001, ,Carrer Dolors Aleu 19-21,Hospitalet de Llobregat,08908,Barcelona,932896140,932896142,www.fira2000.org,info@fira2000.org
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-080,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Gestió, Diagnostic, Salut, S.A.",A62289830,"60.000,00","Asesoría, consultoria, gestión, administración, participación, creación y expliotación de centros de diagnóstico para la imagen y laboratorios.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1367 de 26/05/2000 (RM 27/06/2000),27/06/2000, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,932531820,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-074,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,Laboratori de Referència de Catalunya S.A.,A59954487,"601.012,10",Modernizar los servicios de análisis clínicos en los respectivos hospitales,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº2985 de 13/12/1991 (RM 15/04/1992),15/04/1992, ,"Calle Selva (Ed. Inblau A, Parc negocis mas blau) 10",El Prat de llobregat,08820,Barcelona,933965300,934786660,www.lrc.es/es,
2016/02 situacion a  01/07/2016,Cataluña,50 -00-000-X-P-004,SOCIEDADES MERCANTILES,,SIGMA Gestión Universitaria A.I.E.,V61213641,"1.840.600,31","Facilitar el desarrollo y mejorar el resultado de la actividad de sus miembros en el ámbito del desarrollo, implantación y explotación informática.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 3064 de 18/09/1996,19/02/1997, ,"Avenida Alcalde Barnils, 64-68 (Bloque B 3ª plta) ",Sant Cugat del Vallés,08174,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-08-001-X-P-001,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Forum Univ. Cul. Barcelona 2004, S.A.",A61996013,"60.101,21",,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   27.05.1999 (RM 29/06/1999),29/06/1999, ,  ,,,,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-081,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Barcelona Mobile Ventures, SL",B66475989,"503.000,00",,Privado,Estimativo,  - ,ESCRITURA nº487 de 17/02/2015 (RM 06/03/2015),06/03/2015, ,"Carrer Roc Boronat 117, 3º",Barcelona,08018,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,  09-00-000-X-P-075,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,  Projectes Sanitaris i Socials S.A.,A60622610,"  60.102,00",Prestación de servicios relacionados con todas las operaciones de gestión y organización de centros y servicios sanitarios y sociosanitarios.,Privado,Estimativo,Pendiente -                               ,OTROS Provisional, 13/12/2001, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-079,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"CSC VITAE, S.A.",A61738340,"1.180.327,66","Estudio, creación, ejecución, desarrollo, explotación, gestión y prestación de servicios asistenciales a todo tipo de personas,especialmente a mayores",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº2809 de 30/07/1998 (RM 18/11/1998),18/11/1998, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,,,,
2016/02 situacion a  01/07/2016,Cataluña,50 -00-000-X-P-003,SOCIEDADES MERCANTILES,,A. de Acreditación-FGUPM-UPC-de Proy.de Inv.Desar.e Innov.Tecn. S.L,B62873872,"345.581,90","Coordinación, organización y prestación de servicios para valoración actividades de I+D+i",Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución nº 604 de 12-03-2002,05/06/2002, ,Calle Jordi Girona 29,Barcelona,08034,Barcelona,934137632,934137633,www.e-aidit.com,abelles@e-aidit.com
2016/02 situacion a  01/07/2016,Cataluña,09-00-000-X-P-077,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,Consorci de Salut i d'Atenció Social de Catalunya S.A.,A59928424,"3.513.000,00","Ejecución y gestión de servicios y act. hospitalarias, sociosanitarias, asistenciales, rehabilitadoras, docentes, de inv. y coord. en el ámbito sanit.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 2678 de 08/11/1991 (R.M. 14/01/1992),14/01/1992, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,,,www.consorci.org,
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-X-P-011,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Parque Empresarial de Cantabria, S.L.",B39483151,"210.350,00","Adquisición de terrenos y bienes inmuebles para proporcionar suelo industrial, actuación urbanizadora y edificatoria, prestación asistencia técnica.",Privado,Estimativo,No -                               ,ESCRITURA de constitución nº 1594 de 13/04/2000,12/06/2000, ,Calle Albert Einstein. Edificio del Gobierno de Santander 2,Santander,39001,Cantabria,913961110,913961622,,jlrobles@infoinvest.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-X-P-004,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Gran Casino del Sardinero, S.A.",A39019344,"3.221.424,88",Juegos de azar y servicios complementarios de hostelería.,Privado,Estimativo,No -                               ,LEY 12/1983 de 14/10. BOE nº 247 de 15/10/1983,15/03/1984, ,Plaza de Italia s/n,Santander,39005,Cantabria,942276054,942274619,www.grancasinosardinero.es,cas.sardi@grupocomar.com
2016/02 situacion a  01/07/2016,Cantabria,50 -00-000-X-P-005,SOCIEDADES MERCANTILES,,Aberekin S.A.,A48165468,"2.321.164,17",Desarrollo y aplicación de técnicas de selección y reproducción animal,Privado,Estimativo,No -                               ,ESCRITURA de const. de 31/01/1985 (RM 06/03/1985),06/03/1985, ,"Parque Tecnológico, Edificio nº 600 ",Derio,48160,Vizcaya,944540878,,www.aberekin.com,comercial@aberekin.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-X-P-013,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Sociedad de Activos Inmobiliarios Campus Comillas, S.L.U.",B39618178,"9.060.000,00","Promoción, rehabilitación, mantenimiento y explotación de todo tipo de activos inmobiliarios.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 824 de 23/05/2006,17/07/2007,06-00-000-B-P-039,Avenida de la Universidad Pontificia S/N,Comillas,39002,Cantabria,942238647,942238649,www.saicc.com,manuel@saicc.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-043,SOCIEDADES MERCANTILES,C. Autónoma,"Nueva Papelera del Besaya, S.L.U.",B85954758,"3.010,00","Fabriacación de papel plano de escritura, así como su manipulación y comercialización en todas sus diversas formas y calidades.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de compraventa de particip. nº 266 de 08/03/2012,08/03/2012, ,Calle Calvo Sotelo 23 2º I,Santander,39002,Cantabria,942807902,,,np@npbesaya.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-042,SOCIEDADES MERCANTILES,C. Autónoma,"Inversiones Cántabras Empresariales, S.L.U. (ICE)",B85898591,"3.010,00","Adquisición, enajenación, tenencia por cuenta propia de acciones, participaciones, bonos, etc.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de compraventa de particip. nº 266 de 08/03/2012,08/03/2012, ,Calle Calvo Sotelo 23 2º I,Santander,39002,Cantabria,,,,
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-011,SOCIEDADES MERCANTILES,C. Autónoma,"112 Cantabria, S.A.U.",A39447487,"751.250,00","Realización de servicios de atención al ciudadano, asi como tratamiento de la información recibida dentro del sector de la urgencia y la emergencia.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1461 de 30/10/1998,07/04/1999, ,Calle Peña Herbosa 29,Santander,39003,Cantabria,942207255,,http://112.cantabria.es/,jmazo@112soscantabria.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-034,SOCIEDADES MERCANTILES,C. Autónoma,"Santander Centro Abierto, S.A. en liquidación",A39701073,"2.500.000,00","La promoción del comercio minorista en la ciudad de Santander, teniendo como zona prioritaria el centro de la misma.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1851 de 29/12/2008,01/10/2009, ,Plaza de Velarde 5,Santander,39001,Cantabria,942135363,,www.santander-shopping.com,info@santander-shopping.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-008,SOCIEDADES MERCANTILES,C. Autónoma,"Ciudad de Transportes de Santander (CITRASA), S.A.",A39314075,"3.240.000,00",Gestión y Administración de la Ciudad de Transportes de Santander,Privado,Estimativo,No -                               ,ESCRITURA nº 378 de 10/03/1998,18/11/1998, ,Avenida de Parayas (Ciudad del Transporte) S/N,Santander,39011,Cantabria,942322418,942334949,www.citrasa.net,ciudadtransporte@yahoo.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-027,SOCIEDADES MERCANTILES,C. Autónoma,"El Soplao, S.L.",B39611140,"1.954.900,00","La gestión, administración, mantenimiento y conservación, vigilancia, promoción y comercialización del complejo turístico Cueva de El Soplao.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 3120 de 26/08/2005,06/10/2005, ,"Calle Albert Einstein, 5ª planta nº2",Santander,39011,Cantabria,942709390,942709394,www.elsoplao.es,unzue_f@elsoplao.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-001,SOCIEDADES MERCANTILES,C. Autónoma,"S. Regional Cantabra de Promoción Turística, S.A.U. (CANTUR)",A39008073,"36.517.624,00",Turismo y deportes de montaña.,Privado,Estimativo,No -                               ,"LEY ORGANICA 8/1981, 30-12 (B.O.E. Núm. 9, 11-01-1982)",30/12/1981, ,Paseo Pereda 32,Santander,39004,Cantabria,942318950,942212080,www.cantur.com,finan@cantur.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-041,SOCIEDADES MERCANTILES,C. Autónoma,"Hospital Virtual Valdecilla, S.L.U.",B39718259,"5.000,00",Entrenamiento clínico y asistencial mediante simulación así como la formación en materia sanitaria.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1735 de 16/12/2009,16/12/2010, ,Avenida Marqués de Valdecilla s/n,Santander,39008,Cantabria,942202711,,,
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-005,SOCIEDADES MERCANTILES,C. Autónoma,"Medio Ambiente, Agua, Residuos y Energía de Cantabria, S.A.(MARE)",A39289632,"18.854.370,00","Gestión de residuos, saneamiento agua, mantenimiento del territorio y aprovechamiento de la energia.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 765 de 15/04/1991,21/05/1991, ,"Barrio La Barquera, (Carretera Torres-Reocín) 13",Cartes,39311,Cantabria,942318202,942215448,www.mare.es,mare@mare.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-010,SOCIEDADES MERCANTILES,C. Autónoma,"Suelo Industrial de Cantabria, S.L. (SICAN)",B39450986,"7.531.381,62","Adquisición, tenencia de bienes inmuebles. Actuación urbanizadora y edificatoria. Gestion y explotación. Formulación de estudios urbanisticos.",Privado,Estimativo,No -                               ,ESCRITURA nº 2532 de 06/07/1999,17/11/1999, ,Calle Isabel Torres (Parque Científico y Tecnológico) 1,Santander,39011,Cantabria,942240896,942240898,www.sican.es,ralonso@gruposodercan.es; vhernandez@gruposodercan.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-007,SOCIEDADES MERCANTILES,C. Autónoma,"Gest. Viviendas e Infraes. en Cantabria, S.L.U. (GESVICAN)",B39334008,"3.066.998,00","Proyectar, construir, conservar, explotar y promocionar toda clase de carreteras u otras infraestructuras que el Gob. Cantabria promueva o participe.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 906 de 07/05/1993,14/03/1994, ,Calle Juan de Herrera 4 5ª pta,Santander,39002,Cantabria,942318980,942318981,www.gesvican.es,mail@gesvican.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-045,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Año Jubilar 2017, S.L.U",B39825526,"3.500,00","Promoción y difusión del Año Jubilar Lebaniego, sus caminos y el patrimonio cultural relacionado con los mismos.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de escritura nº 1367 de 09/12/2015,22/12/2015, ,Calle Peña Herbosa 29,Santander,39003,Cantabria,,,,
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-030,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad gestora del parque científico-tecnológico de cantabria, S.L. (PCTCAN, S.L.)",B39592076,"15.002.983,80","La adquisición, tenencia, administración y explotación de terrenos y fincas para la creación y construcción de parques cientificos-tecnologicos.",Privado,Estimativo,No -                               ,ESCRITURA de constitución nº 4525 de 20/12/2004,09/05/2005, ,Calle Isabel Torre 1,Santander,39002,Cantabria,942101722,942760715,www.pctcan.com,pctcan@pctcan.com;ralonso@gruposodercan.es
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-015,SOCIEDADES MERCANTILES,C. Autónoma,"CEP Cantabria, S.L.U.",B39582549,"605.000,00",Coordinación y asesoramiento en materia financiera de las Empresas Públicas del Gobierno de Cantabria.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 1080 de 20/07/2004,13/09/2004, ,Calle Hernan Cortes 9,Santander,39000,Cantabria,942318197,942217608,,jbulnes@icafinanzas.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-037,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Gestora Interreg Espacio Sudoeste Europeo, S.L.U.",B39700877,"3.006,00","La gestión, ejecución y seguimiento del Programa Operativo Interreg IV Espacio Sudoeste Europeo 2007-2013.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 142 de 06/02/2009,18/03/2009, ,Calle Plaza del Príncipe nº4-1º,Santander,39003,Cantabria,942238362,,,
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-002,SOCIEDADES MERCANTILES,C. Autónoma,"S. para el Desarrollo Regional de Cantabria, S.A. (SODERCAN)",A39044557,"34.624.404,99",Promover el desarrollo regional de Cantabria.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 2646 de 15/12/1984,02/02/1985, ,"Calle Isabel Torres 1, 3º",Santander,39011,Cantabria,942290003,942290276,www.sodercan.com,pif@sodercan.com
2016/02 situacion a  01/07/2016,Cantabria,06-00-000-B-P-033,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Regional de Educación, Cultura y Deporte, S.L.U.",B39671672,"5.000,00","La promoción, organización y ejecución de actuaciones y actividades relacionadas con el patrimonio natural, histórico, cultural y deportivo Cantabra.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº 3323 de 21/11/2007,06/03/2008, ,Calle Gamazo (Palacio de Festivales de Cantabria) S/N,Santander,39004,Cantabria,942208453,942208445,www.srculturaydeporte.es,info@srculturaydeporte.es
