version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-105,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Bilbao Exhibition Centre, S.A.",A95135984,"90.100.736,00","Organizar y gestionar certámenes comerciales, así como otro relacionados con el ocio y la cultura.",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 06/03/2001 (Dec.301/2000, 26-12)",28/06/2001, ,Calle Ronda de Azkue 1,Ainso-Barakaldo,48902,Bizkaia,944040000,944040001,www.bilbaoexhibitioncentre.com,bec@bec.eu
2019/01 situacion a  01/01/2019,País Vasco,50 -00-005-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación UNIRED,G84732494,0,Defender los intereses comunes de los asociados,Privado,Estimativo,Pendiente -                               ,ACTA julio 2006,05/07/2006, ,Calle Montalbán 7,Madrid,28014,Madrid,,,www.comunidadunired.es,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-103,SOCIEDADES MERCANTILES,C. Autónoma,"Euskotren Participaciones, S.A.",A95292942,"60.102,00",Administración y negociación de participaciones sociales y valores mobiliarios relacionados con el transporte,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 29/12/2003 (Dec.312/2003, 16-12)",15/03/2004, ,Calle Atxuri nº 6,Bilbao,48006,Vizcaya,944019900,944019901,www.euskotren.eus,attcliente@euskotren.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-055,SOCIEDADES MERCANTILES,C. Autónoma,"Busturialdeko Industrialdea, S.A.",A48420806,"16.376.372,54",Estimular y promover la iniciativa y la inversión en actividades económicas en la comarca de Busturialdea.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 21/12/1989 (Dec.259/1989, 21-11)",07/03/1990, ,Calle Goiko Ibarra Kalea (Polígono Ind. Txaporta) 32 - 1º,Gernika-Lumo,48300,Bizkaia,946256809,,www.sprilur.es,gernika@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-48-013-C-C-000,CONSORCIOS,,Consorcio de Transportes de Bizkaia,G48108203,0,Participar y gestionar las obras de Infraestructura del Ferrocarril Metropolitano de Bilbao.,Público,Limitativo,Si - CCAA                          ,"LEY 44/1975, 30-12 (traspaso RD 1446/1981 BOE 18/7/81)",01/06/1981, ,Calle Ugasko 5 1ª pl,Bilbao,48014,Bizkaia,944766150,944750021,www.ctb.eus,partzuergoa@cotrabi.eus
2019/01 situacion a  01/01/2019,País Vasco,50 -01-010-H-H-000,FUNDACIONES,,Fundación José Miguel de Barandiarán,G20185708,0,,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de junio 1988 (R.F. 14/06/1988),14/06/1988, ,Barrio Murkondo (Casa Sara) 4,Ataun,20211,Guipúzcoa,,,www.barandiaranfundazioa.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-002-H-H-000,FUNDACIONES,,Fundación Hazi Fundazioa,G48986137,0,"Impulsar, promover y desarrollar la competitividad, sostenibilidad e innovación dentro del sector primario",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 2069 de 6/8/1998 (R.F. 20/07/1999),20/07/1999, ,Calle Muntsaratz 17 A,Abadiño,48220,Bizkaia,946030330,946033954,www.hazi.eus,hazi@hazi.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-061,SOCIEDADES MERCANTILES,C. Autónoma,"Beterri-Kostako Industrialdea, S.A.",A20316477,"21.379.793,70",Prestación de los servicios necesarios para la preparación y desarrollo de nuevas actividades empresariales innovadoras.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 21/03/1990 (Dec.248/1989, 31-10)",02/05/1990, ,"Calle Juan Fermin Gilisagasti, 1 (Edif.Zurriola 2º local 4) 1",Donostia-San Sebastián,20018,Gipuzkoa,943316639,,www.sprilur.es,bekisa@industrialdea.spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-004,ENTES PÚBLICOS,,Red Ferroviaria Vasca-Euskal Trenbide Sarea (ETS),S0100001G,0,Administración de las infraestructuras ferroviarias competencia de la Comunidad Autónoma de Euskadi.,Privado,Estimativo,Si - CCAA                          ,"LEY 6/2004, 21-05 BO País Vasco nº 103 de 02/06/2004",02/09/2004, ,"Calle San Vicente, Edificio Albia 8 14ª",Bilbao,48001,Bizkaia,946572600,,WWW.ets-rfv.euskadi.eus,komunikazioa@ets-rfv.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-018-H-H-000,FUNDACIONES,,Fundación Achucarro Basque Center for Neuroscience Fundazioa,G95686051,0,Constituir un centro de investigación básica y orientada de excelencia a nivel internacional en el ámbito de la neurociencia en cooperación con la UPV,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 1.100 de 25/04/2012 (R.F. 02/07/2012),02/07/2012, ,Parque Tecnológico de Bizkaia Edificio 205 ,Zamundio,48170,Bizkaia,946018135,,www.achucarro.org,info@achucarro.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-F-P-109,SOCIEDADES MERCANTILES,Minoría Publica conjunta,"Micronizados Naturales, S.A. (MICRONATUR)",A95342861,"2.556.000,00","Aprovechamiento minero, micrinización y clasificación granulométrica",Privado,Estimativo,Pendiente -                               ,"ESCRITURA   de constitución de 18/11/2004 (Dec.80/2004,11-05)",28/01/2005, ,"Polígono Polígono Industrial de Muñanes, Parcela A 48",Trucíos,4880,Bizkaia,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-108,SOCIEDADES MERCANTILES,C. Autónoma,"Itelazpi, S.A.",A95282216,"37.473.000,00","Gestión, implantación, explotación y mantenimiento de sistemas e infraestructuras de telecomunicaciones",Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 21/10/2003 (Dec. 215/2003, de 23-09)",12/11/2003, ,Parque Tecnológico de Vizcaya-Edificio 101 101,Zamudio,48170,Vizcaya,944032300,944032301,www.itelazpi.net,itelazpi@itelazpi.net
2019/01 situacion a  01/01/2019,País Vasco,50 -00-002-C-C-000,CONSORCIOS,,Consorcio Comunidad de Trabajo de los Pirineos,Q2200672J,0,Realización de acciones comunes dentro del ámbito competencial de las entidades territoriales que lo integran,Privado,Limitativo,Si - CCAA                          ,RESOLUCION 10/11/2005. Convenio de coop. transfronteriza,10/11/2005, ,Avenida Nuestra Señora de la Victoria 8,Jaca,22700,Huesca,974363100,374355229,www.ctp.org,info@ctp.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-011,SOCIEDADES MERCANTILES,C. Autónoma,"Sprilur, S.A.",A01024090,"244.598.700,00",Promoción del suelo y edificaciones industriales en el territorio de la Comunidad Autónoma de Euskadi.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 02/03/1983 (Dec.241/1982, 20-12)", 02/03/1983, ,"Calle Alameda de Urquijo, 36-3º (Edif. Plaza Bizkaia) 36",Bilbao,48011,Bizkaia,944236118,,www.sprilur.es,sprilur@spri.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-006,ENTES PÚBLICOS,,Agencia Vasca de Cooperación para el Desarrollo (Elankidetza),S0100008B,0,Elaboración de la planificación de la política de cooperación para el desarrollo.,Privado,Estimativo,Si - CCAA                          ,"LEY 5/2008, 19-6 BO País Vasco nº 131 de 10/07/2008",11/07/2008, ,Calle Nafarroa 2,Vitoria-Gasteiz,01007,Álava,,,www.elankidetza.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-001-H-H-000,FUNDACIONES,,Fundación Vasca de Innovación e Investigación Sanitarias - BIOEF,G01341353,0,Promoción de la innovación y de la investigación en el sistema sanitario del País Vasco.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   nº 2.866 de 13/09/2002 (R.F. 21/02/2003),21/02/2003, ,Ronda de Azkue 1,Barakaldo,48902,Bizkaia,944538500,944530465,www.bioef.org,admon@bioef.org
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-010,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Centro de Transporte de Vitoria, S.A. (CTV)",A01056084,"16.085.328,00","Promoción, instalación y explotación del Centro de Transportede Vitoria y su recinto aduanero",Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 27/12/1989 (Dec. 143/1992, de 20-06)",24/07/1990, ,"Calle Lermandabide, Polígono Industrial de Júndiz 8",Vitoria-Gasteiz,01015,Álava,945290441,945290159,www.ctvitoria.com,ctv@ctvitoria.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-097,SOCIEDADES MERCANTILES,C. Autónoma,"Euskadiko Kirol Portua, S.A.",A95122057,"16.130.547,20","Planificación, promoción, desarrollo y explotación de puertos deportivos",Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 14/09/2000 (Dec.105/2000, 06-06)",20/02/2001, ,"Calle Adriano VI 20, 1º",Vitoria,01008,Álava,94522693,945213686,www.ekpsa.com,info@ekpsa.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-001,SOCIEDADES MERCANTILES,C. Autónoma,"Gasteiz Irratia-Radio Vitoria, S.A. (Sociedad Unipersonal)",A01026699,"1.058.967,00",Producción y difusión de sonidos mediante emisiones radio-eléctricas,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 30/03/1984 (Decreto 77/1984, 20-03)",30/03/1984, ,"Calle Domingo Martínez de Aragón 5-7, baj",Vitoria-Gasteiz,01006,Álava,9450125,,www.eitb.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-014-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación Centro de Investigación Cooperativa en Biomateriales-CIC biomaGUNE,G20788840,0,"Concepción, producción, promoción, difusión, aplicación y explotación de conocimientos científicos y tecnológicos del área de los biomateriales y tecn",Privado,Estimativo,  - ,ESCRITURA   constitución de 05/11/2002 (Reg Asoc. 27/03/2003),27/03/2003, ,Paseo Miramón (Parque Científico y Tecnológico de Gipuzkoa - Edificio C) 182,Donostia-San Sebastián,20009,Gipuzkoa,943005300,943005301,www.cicbiomagune.es,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-007,SOCIEDADES MERCANTILES,C. Autónoma,"Parque Tecnológico-Teknologi Elkartegia, S.A.",A48177752,"100.659.700,00","Estimular y promover la iniciativa y la inversión industrial, mediante la creación de una infraestructura que posibilite la implantación de empresas.",Privado,Estimativo,No -                               ,"ESCRITURA   de const. de 30/09/1985 (Dec.288/1985,24-09)",30/09/1985, ,Calle Ibaizabal bidea - Edificio 101 ,Zamudio,48170,Bizkaia,944039500,944039510,www.parke.eus/bizkaia/,bizkaia@parke.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-035,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Tenedora Museo de Arte Moderno y Contemporáneo de Bilbao, S.L.",B48710131,"110.320.193,58",,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 07/04/1995 (Dec.460/1994, 29-11)",03/05/1995, ,Calle Abandoibarra Etorbidea 2,Bilbao,48009,Bizkaia,944359000,,www.guggenheim-bilbao.es,informacion@guggenheim-bilbao.es
2019/01 situacion a  01/01/2019,País Vasco,50 -00-001-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Grupo 9 de Universidades,G31729775,0,"Promover la colaboración entre las instituciones universitarias del Grupo en actividades docentes, investigadoras, de gestión y servicios.",Privado,Estimativo,Pendiente -                               ,ACTA constitución de 17/02/01 (Convenio 16-05-1997),17/02/2001, ,Calle Campus de Arrosadía s/n,Pamplona,31006,Navarra,948169592,,http://www.uni-g9.net,grupo9@uni-g9.net
2019/01 situacion a  01/01/2019,País Vasco,15-00-003-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación Instituto Biodonostia,G75020313,0,"Promover la investigación biomédica, epidemilogíca, de salud pública y en servicios sanitarios.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 17/02/2010 (Reg Asoc. 14/06/2010),14/06/2010, ,Paseo del Dr. Beguiritain S/N,Donostia-San Sebastián,20014,Gipuzkoa,,,www.biodonostia.org,
2019/01 situacion a  01/01/2019,País Vasco,15-00-006-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Asociación Centro de Investigación Cooperativa en Nanociencias - CIC Nanogune,G20903449,0,"Concepción, producción, promoción, difusión, aplicación y explotación de conocimientos científicos y tecnológicos del área de las nanociencias.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 28/02/2006 (Reg Asoc. 22/03/2006),22/03/2006, ,Avenida de Tolosa Hiribidea 76,Donostia-San Sebastián,20018,Gipuzkoa,943574000,,www.nanogune.eu,nano@nanogune.eu
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-110,SOCIEDADES MERCANTILES,C. Autónoma,"Bilbao Exhibition Centre Solar, A.I.E.",V95296513,"275.000,00",Explotación de planta solar fotovoltaica en Barakaldo,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 15/01/2004 (RM 25/02/2004),25/02/2004, ,Ronda de Azkue 1,Barakaldo,48902,Vizcaya,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-V-007,OO.AA.ADMINISTRATIVOS,,Osalan-Instituto Vasco de Seguridad y Salud Laborales,Q5150010F,0,"Se encarga de gestionar, coordinar y promover las diferentes actuaciones relacionadas con la salud de las personas tabajadoras.",Público,Limitativo,Si - CCAA                          ,"LEY 7/1993, 21-12 BO País Vasco nº 4 de 07/01/1994",08/01/1994, ,Camino de la Dinamita (Monte Basatxu) s/n,Cruces-Barakaldo,48903,Bizkaia,944032190,,www.osalan.euskadi.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-106,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Sestao Berri 2010, S.A.",A95378014,"60.102,00",Desarrollo integral del Plan Especial de Regeneración y Rehabilitación Interior PERRI Txabarri,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 11/07/2005 (Decreto 71/2005, 05-04)",01/08/2005, ,Plaza Los Tres Concejos 1-bajo,Sestao,48910,Bizkaia,944064460,946574349,www.sestaoberri2010.com,info@sestaoberri2010.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-001,ENTES PÚBLICOS,,Euskal Irrati Telebista/Radiotelevisión Vasca (EITB),Q0191001G,0,Relación con los servicios de radiodifusión y televisión.,Privado,Estimativo,Si - CCAA                          ,"LEY 5/1982, 20-5 BO País Vasco nº 71 de 02/06/1982",03/06/1982, ,Calle Capuchinos de Basurto 2,Bilbao,48013,Bizkaia,,,www.eitb.eus,
2019/01 situacion a  01/01/2019,País Vasco,50 -00-004-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,Federación de Organismos o Entid. de Radio y Telev. Autonóm. (FORTA),G79362133,0,"Cooperación y ayuda a sus asociados para el cumplimiento y desarrollo de sus atribuciones, reforzando sus actividades.",Privado,Estimativo,Si - CCAA                          ,ACTA Fundacional de 05/04/1989,05/04/1989, ,Calle Bocángel 26,Madrid,28028,Madrid,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-W-002,UNIVERSIDADES,,Universidad del País Vasco/Euskal Herriko Unibertsitatea,Q4818001B,0,,Público,Limitativo,Si - CCAA                          ,ORDEN de 25 de febrero de 1980 (BOE 03/03/1980),25/02/1980, ,Barrio Sarriena s/n,Leioa,48940,Bizkaia,946012000,,www.ehu.es,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-108,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Berroeta Aldamar, S.L.",B20872362,"1.203.300,00",Promoción de inmuebles y rehabilitación de edificios del Palcio Aldamar de Getaria,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 14/04/2005 (Dec. 60/2005, de 29-03)",26/04/2005, ,Parque Aldamar 6,Getaria,20808,Guipúzcoa,,,,
2019/01 situacion a  01/01/2019,País Vasco,50 -00-000-X-P-005,SOCIEDADES MERCANTILES,,Aberekin S.A.,A48165468,"2.321.164,17",Desarrollo y aplicación de técnicas de selección y reproducción animal,Privado,Estimativo,No -                               ,ESCRITURA de const. de 31/01/1985 (RM 06/03/1985),06/03/1985, ,"Parque Tecnológico, Edificio nº 600 ",Derio,48160,Vizcaya,944540878,,www.aberekin.com,comercial@aberekin.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-114,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Ortzibia, S.L.",B20933362,"110.000,00",Desarrollo de actividades económicas y empresariales en las áreas relacionadas con la promoción del aeropuerto de Hondarribia,Privado,Estimativo,Si - EELL                          ,"ESCRITURA   de const. de 22/01/2007 (Dec .de 270/2006, 26-12)",26/02/2007, ,Avenida de Tolosa 75,Donostia-San Sebastián,20018,Guipúzcoa,943000300,,www.ortzibia.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-023,SOCIEDADES MERCANTILES,C. Autónoma,"Vivienda y Suelo Euskadi, S.A. - Euskadiko Etxebizitza eta Lurra, E.A. (VISESA)",A20306775,"37.241.708,58","Promoción y rehabilitación de viviendas, preferentemente de protección oficial",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA de const. de 12/02/1990 (Dec.258/1989, 21-11)",26/03/1990, ,- Portal de Gamarra 1A - Bajo 1A,Vitoria,01013,Álava,945214038,945241609,www.visesa.com,gasteiz@visesa.eus
2019/01 situacion a  01/01/2019,País Vasco,15-01-008-C-C-000,CONSORCIOS,,Consorcio para el Estímulo y Desarrollo de la Formación Profesional en Vitoria-Gasteiz y Álava,P0100369H,0,Estimular las enseñanzas de formación profesional,Público,Limitativo,Si - EELL                          ,ACUERDO   D. Foral de Navarra (Agosto 1977), 11/01/1980, ,Calle Donostia-San Sebastián 1,VITORIA-GASTEIZ,01010,Álava,945018433,945018336,www.hezkuntza.ejgv.euskadi.net,huissape@ej-g
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-013,ENTES PÚBLICOS,,Consejo Económico y Social Vasco (CES),Q9855007B,0,Hacer efectiva la participación de los intereses económicos y sociales en la política económica del País Vasco,Público,Limitativo,Si - CCAA                          ,"LEY 4/1984, de 15/11 (BOPV 05/12/1984)",06/12/1984, ,"Calle Gran Vía Don Diego López de Haro 81, 7º",Bilbao,48011,Vizcaya,944792150,,www.cesegab.com,cesegab@cesegab.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-116,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Urdulizko Industrialdea, S.A.",A95238994,"2.616.000,00","Estimular y promover la iniciativa y la inversión de actividades económicas en Urduliz, mediante la realización de operaciones inmobiliarias.",Privado,Estimativo,No -                               ,ESCRITURA   de constitución de 27/12/2002 (RM 13/03/2003),13/03/2003, ,Calle Aita Gotzon 37 - Bj,Urduliz,48610,Bizkaia,,,,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-F-P-110,SOCIEDADES MERCANTILES,Minoría Publica conjunta,"Ibil Gestor de Carga de Vehículo Eléctrico, S.A.",A95625042,"6.000.000,00",Implantacion y operacion de un sistema de carsharing electrico,Privado,Estimativo,Pendiente -                               ,"ESCRITURA   de constitución de 13/10/2010 (Dec.255/2010,05-10)",12/11/2010, ,Ronda de Azkue (Torre BEC) 1,Barakaldo,48902,Bizkaia,946123123,946123050,www.ibil.es,atencionalcliente@ibil.es
2019/01 situacion a  01/01/2019,País Vasco,15-48-013-H-H-000,FUNDACIONES,,Fundación Museo de Bellas Artes de Bilbao,G95122321,0,"La dirección, mantenimiento, conservación y promoción del Museo de Bellas Artes de Bilbao",Público,Estimativo,Si - EELL                          ,ESCRITURA   nº 2274 de 15/11/2000 (R.F. 29/03/2001),29/03/2001, ,Plaza Museo 2,Bilbao,48009,Bizkaia,944396060,944396145,www.museobilbao.com,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-112,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Metro Bilbao, S.A.",A48541957,"34.348.000,00",Gestión del Ferrocarril Metrololitano.,Privado,Estimativo,No -                               ,ESCRITURA   de const. de 18/02/1993 (R.M. 25/02/1993),25/02/1993, ,Calle Navarra 2,Bilbao,48001,Bizkaia,944254025,,www.metrobilbao.eus,info@metrobilbao.eus
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-X-P-032,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Bilbao Ría 2000, S.A.",A48530356,"2.003.767,00",Planificación y ejecución de actuaciones urbanísticas y de construcción de infraestructuras de transporte,Privado,Estimativo,Si - Estado                        ,"ESCRITURA   de const. de 19/11/1992 (Dec. 262/1992, de 29-09)",19/01/1993, ,Calle José María Olabarri. Planta C 4,Bilbao,48001,Vizcaya,944245020,944241288,www.bilbaoria2000.org,br2000@bilbaoria2000.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-010-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,"Asociación BCBL Basque Center on Cognition, Brain and Language",G20988929,0,Centro de Investigación de excelencia en neurociencia congnitiva y estudios del lenguaje.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 19/11/2008 (Reg.Asoc. 06/02/2009),06/02/2009, ,Paseo Mikeletegui (Parque Científico y Tecnológico de Gipuzkoa) 69 2º,Donostia-San Sebastián,20009,Gipuzkoa,943309300,943309052,www.bcbl.eu,info@bcbl.eu
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-F-P-095,SOCIEDADES MERCANTILES,Minoría Publica conjunta,"Bahía de Bizkaia Gas, S.L. (BBG)",B48969885,"6.000.000,00","Análisis, desarrollo, promoción, construcción, operación y mantenimiento de una planta de regasificación de gas natural licuado e instalaciones compl.",Privado,Estimativo,No -                               ,ESCRITURA   de compraventa de participaciones de 05/03/2015,05/03/2015, ,Calle Punta Ceballos 2,Zierbena,48508,Bizkaia,946366020,,www.bbg.es,info@bbg.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-013-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,"Asociación Centro de Investigación Cooperativa en Biociencias, CIC bioGune",G95229142,0,"Concepción, producción, promoción, difusión, aplicación y explotación de conocimientos científicos y tecnológicos del área de las biociencias.",Privado,Estimativo,Pendiente -                               ,ESCRITURA   constitución de 11/10/2002 (Reg Asoc. 29/01/2003),29/01/2003, ,Parque Tecnológico 801-A,Derio,48160,Bizkaia,944061300,944061301,www.cicbiogune.es,info@cicbiogune.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-010,SOCIEDADES MERCANTILES,C. Autónoma,"Sociedad Pública de Gestión Ambiental, Ihobe, S.A.",A01024223,"2.843.625,60",Desarrollo de la política ambiental y extensión de la cultura de la sostenibilidad,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 26/01/1983 (Dec. 218/1982, 08-11)",26/01/1983, ,"Calle Alameda Urquijo 36, 6ª p",Bilbao,48011,Bizkaia,944230743,,www.ihobe.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-20-018-H-H-000,FUNDACIONES,,Fundación Instituto Internacional de Sociología Jurídica de Oñati,G20200424,0,Investigaciones sobre los diferentes campos en los que trabaja la Sociología Jurídica,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   de constitución de 25/04/1989 (R.F. 21/03/1990),21/03/1990, ,Avenida de la Universidad 8,Oñati,20560,Gipuzkoa,943718890,943783147,www.iisj.net,manttoni@iisj.es
2019/01 situacion a  01/01/2019,País Vasco,50 -00-003-C-C-000,CONSORCIOS,,Consorcio para la presencia y promoción del Alberguismo juvenil (REAJ),V82823337,0,Promover la presencia del alberguismo y la movilidad de los jovenes en el ámbito del territorio del Estado,Público,Estimativo,Pendiente -                               ,OTROS Convenio de Colaboración de 26/06/2000 BOE 18/3/01,26/06/2000, ,Calle Marqués de Riscal 16,Madrid,28010,Madrid,913084675,913197067,www.reaj.com,contacto@reaj.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-107,SOCIEDADES MERCANTILES,C. Autónoma,"Eitbnet, S.A., (Sociedad Unipersonal)",A95267936,"305.000,00","Producción, Publicación, compraventa, explotación y distribución de contenidos para la sociedad de la información",Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 25/06/2003 (Decreto 100/2003, de 6-5)",29/11/2003, ,Calle Capuchinos del Basurto 2,Bilbao,18013,Vizcaya,946563000,946563095,www.eitb.eus,
2019/01 situacion a  01/01/2019,País Vasco,15-00-008-N-N-000,OTRAS INSTITUCIONES SIN ÁNIMO DE LUCRO,,BC3 Basque Centre For Climate Change-Klima Aldaketa Ikergai,G95532826,0,Constitución de un Centro de investigación de excelencia en materia de cambio climático.,Privado,Estimativo,Si - CCAA                          ,ESCRITURA   constitución de 17/04/2008 (Reg Asoc. 07/10/2008),07/10/2008, ,Calle Alameda Urquijo 4 4º 1,Bilbao,48008,Bizkaia,944014690,,www.bc3research.org,info@bc3research.org
2019/01 situacion a  01/01/2019,País Vasco,50 -00-000-X-P-002,SOCIEDADES MERCANTILES,,"Instituto Lactológico de Lecumberri, S.A.",A31266810,"60.101,00","Planificación, establecimiento y prestación de toda clase de servicios en relación con el sector lacteo",Privado,Estimativo,Pendiente -                               ,ESCRITURA de constitución 11/04/1990 (RM 16/10/1990),16/10/1990, ,Plaza Plazaola 23,Lekunberri,31870,Navarra,948507215,948604535,www.illekunberri.com,alvo@illekunberri.com
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-008,SOCIEDADES MERCANTILES,C. Autónoma,"Gestión de Capital Riesgo del País Vasco SGEIC, S.A.",A48177760,"690.000,00",Administración y gestión de Fondos de Capital-Riesgo y de activos de Sociedad de Capital-Riesgo.,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const. de 04/10/1985 (Dec.294/1985, 17-09)", 04/10/1985, ,"Calle Alameda de Urquijo, 36 - 2ª (Edif.Plaza Bizkaia) 36",Bilbao,48011,Bizkaia,944790192,,www.gestioncapitalriesgo.com,capitalriesgo@spri.es
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-U-005,ENTES PÚBLICOS,,Agencia Vasca Protección  de Datos (AVPD),Q0100547I,0,Competencias de la Comunidad Autónoma en materia de protección de datos.,Público,Limitativo,Si - CCAA                          ,"LEY 2/2004, 25-2 BO País Vasco nº 44 de 04/03/2004",25/02/2004, ,Calle Beato Tomás de Zumárraga 71 3,Vitoria-Gasteiz,01008,Álava,,,www.avpd.euskadi.net,
2019/01 situacion a  01/01/2019,País Vasco,15-00-000-B-P-017,SOCIEDADES MERCANTILES,C. Autónoma,"Centro para el Ahorro y Desarrollo Energético y Minero, S.A.U.",A01025741,"100.000,00",,Privado,Estimativo,Si - CCAA                          ,"ESCRITURA   de const.nº 621 de 29/03/1983(Dec. 19/1988, 14-2)", 29/03/1983, ,"Calle Alameda de Urquijo, 36 - 1ª (Edif.Plaza Bizkaia) 36",Bilbao,48011,Bizkaia,944035600,,www.eve.eus,
